step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local,ssr_max_abs_log_depth_residual,ssr_max_depth_span
28,refiner_only,0.1786532870028168,0.490681916475296,2e-05,0.0,0.0,0.0005579454391408945,0.0324606338981539,0.022178127168444917,0.0005641044808726292,0.03242035515722819,0.029488998872693628,0.0005724976181227248,0.032381454278947785,0.020317489601438865,0.0005809371505165473,0.032343911385396495,0.029983540123794228,0.0030903746373951435,792.0
29,refiner_only,0.18522345274686813,0.5657315850257874,2e-05,0.0,0.0,0.0006307555158855394,0.03072313847951591,0.02883677539648488,0.0006353867138386704,0.030741099384613335,0.03353246086044237,0.0006421788566512987,0.030760685680434108,0.028613298782147467,0.0006490627056336962,0.030781415873207152,0.02886786445742473,0.0028840024024248123,908.0
30,refiner_only,0.10660627111792564,0.339362770318985,2e-05,0.0,0.0,0.0005116068059578538,0.018166253808885813,0.017645282379817218,0.0005177008279133588,0.018138905870728195,0.016961881861789152,0.0005263983002805617,0.018114166101440787,0.016292258951580152,0.0005355789726309013,0.018092003418132663,0.017427379149012268,0.002625775057822466,386.0
31,refiner_only,0.1104399785399437,0.5100081562995911,2e-05,0.0,0.0,0.0005217549187364057,0.019393882947042584,0.017645662708673626,0.0005267920023470651,0.019348617177456617,0.017388816457241774,0.0005335587338777259,0.019304676970932633,0.015513487625867128,0.0005406300151662435,0.01926233130507171,0.01802106760442257,0.002374597592279315,521.0
32,refiner_only,0.08922642935067415,0.33618518710136414,2e-05,0.0,0.0,0.0004309767136874143,0.01672331802546978,0.012584879237692803,0.0004385583051771391,0.016709457675460726,0.012130694783991203,0.00044842266288469546,0.01669828442391008,0.012785763974534348,0.0004580117092700675,0.01668937600334175,0.01286786055425182,0.0028763413429260254,496.0
33,refiner_only,0.10728909820318222,0.22276441752910614,2e-05,0.0,0.0,0.0005361660641938215,0.017606193898245692,0.0174765003612265,0.0005415747764345724,0.01757953001651913,0.017426675010938197,0.000549278462131042,0.017554661259055138,0.017629351117648184,0.0005572417940129526,0.017531656427308917,0.017919130972586572,0.0023969081230461597,709.0
34,refiner_only,0.13771442510187626,0.7100776433944702,2e-05,0.0,0.0,0.0005869510496268049,0.02502263686619699,0.01858348649693653,0.0005927123966102954,0.024959360482171178,0.021874232799746096,0.0006005788418406155,0.024898574920371175,0.018346057971939445,0.0006087181682232767,0.02484075864776969,0.020993430516682565,0.003044652286916971,634.0
35,refiner_only,0.13559871586039662,0.46211567521095276,2e-05,0.0,0.0,0.0006465122860390693,0.02039197809062898,0.024701972084585577,0.0006517126385006122,0.020349655067548156,0.024932389962486923,0.0006585690171050373,0.020309588755480945,0.02362438983982429,0.0006656322584603913,0.02027172700036317,0.024135049898177385,0.00310318055562675,709.0
36,refiner_only,0.2009824337437749,0.5945351719856262,2e-05,0.0,0.0,0.0006529216698254459,0.0385838383808732,0.028238834347575903,0.0006596794482902624,0.03851597034372389,0.028258335136342794,0.0006671297596767545,0.038449718384072185,0.029022692469879985,0.0006746390827174764,0.038385829888284206,0.02634844445856288,0.004159422591328621,750.0
37,refiner_only,0.19473627908155322,0.6766891479492188,2e-05,0.0,0.0,0.0005637172762362752,0.031630402081646025,0.02812510193325579,0.0005703659007849637,0.03165447438368574,0.027264570409897715,0.0005785557477793191,0.03168470150558278,0.042246003868058324,0.0005871815046702977,0.03171735582873225,0.028433068830054253,0.003311028704047203,499.0
38,refiner_only,0.15485957358032465,0.6397324800491333,2e-05,0.0,0.0,0.0006230306753423065,0.027025470801163465,0.024786496302112937,0.0006348539936880115,0.026935498288366944,0.02418700506677851,0.000647191765892785,0.026849040354136378,0.024454284081002697,0.0006582996684301179,0.02676636731484905,0.02372703154105693,0.004081659950315952,634.0
39,refiner_only,0.12489993497729301,0.26247063279151917,2e-05,0.0,0.0,0.0005069395883765537,0.025144144019577652,0.01454626367194578,0.0005188429095142055,0.025116818491369486,0.01656952762277797,0.0005322491451806854,0.0250931812915951,0.016128345450852066,0.0005448404444905464,0.025072326650843024,0.015323801373597234,0.005038871895521879,421.0
40,refiner_only,0.12794025195762515,0.5818848013877869,2e-05,0.0,0.0,0.0005113915522088064,0.023767958744429052,0.016869347833562642,0.0005224032865953632,0.023674272117204964,0.019799822475761175,0.0005343459633877501,0.023582756519317627,0.01713211223250255,0.0005459923413582146,0.023494452238082886,0.018654096173122525,0.005558059550821781,698.0
41,refiner_only,0.14649673644453287,0.5526652932167053,2e-05,0.0,0.0,0.00047430999984499067,0.025900115491822362,0.024860030360287055,0.0004888117255177349,0.025790822750423104,0.016736967634642497,0.0005046875958214514,0.02568664407590404,0.025529716192977503,0.0005195074409130029,0.025588628777768463,0.02565095276804641,0.0053612408228218555,792.0
42,refiner_only,0.14353491459041834,0.36173826456069946,2e-05,0.0,0.0,0.0006053458491805941,0.025140641606412828,0.02115764608606696,0.0006160541233839467,0.02510699292179197,0.022489761468023062,0.0006277889042394236,0.02507985755801201,0.02103541709948331,0.0006396185053745285,0.025060469983145595,0.02287895418703556,0.0054593258537352085,495.0
43,refiner_only,0.16008116444572806,0.4207974970340729,2e-05,0.0,0.0,0.0005717767999158241,0.031038582150358707,0.020548104192130268,0.0005881123543076683,0.030954812886193395,0.020515771815553308,0.0006029482137819286,0.030875312921125442,0.023242858238518238,0.0006171409113449045,0.03079952346161008,0.021884689573198557,0.006081948988139629,792.0
44,refiner_only,0.14165088906884193,0.32633867859840393,2e-05,0.0,0.0,0.0005766982067143545,0.02360043046064675,0.022712262987624854,0.0005921881238464266,0.02351342560723424,0.023177620896603912,0.0006070175404602196,0.02343378320802003,0.022709979384671897,0.0006218191556399688,0.023362817126326263,0.023632242053281516,0.007121528498828411,733.0
45,refiner_only,0.1212293989956379,0.6122213006019592,2e-05,0.0,0.0,0.0005070668157713953,0.024989814613945782,0.016363959410227835,0.0005260036414256319,0.024853897630237043,0.015489666373468935,0.0005434812264866196,0.024722062749788165,0.014715631725266576,0.000561223834665725,0.02459615096449852,0.01522127672797069,0.006713321432471275,750.0
46,refiner_only,0.13065396947786212,0.2509758472442627,2e-05,0.0,0.0,0.0005682231421815231,0.020601631607860327,0.022361308219842613,0.0005885751561436336,0.020499094855040312,0.022802304360084236,0.0006065598863642663,0.020405323477461934,0.023495250788982958,0.0006239179856493138,0.020321539836004376,0.021311404183506966,0.007216248661279678,601.0
47,refiner_only,0.10647226218134165,0.31831124424934387,2e-05,0.0,0.0,0.0005461333857965656,0.017699448275379837,0.01780440518632531,0.0005718739303119946,0.017637051409110427,0.016516584961209446,0.0005916712289035786,0.017592456308193505,0.017434313078410923,0.0006097145960666239,0.017566808848641813,0.01795178820611909,0.00742819020524621,733.0
48,refiner_only,0.13567326590418816,0.20342478156089783,2e-05,0.0,0.0,0.0005320184245647397,0.024254399177152663,0.021212852268945426,0.0005536031785595696,0.02417132939444855,0.02164655685191974,0.0005725128430640325,0.02410024614073336,0.018432542507071048,0.0005921557676629163,0.024040147429332137,0.021564171591307968,0.008405798114836216,485.0
49,refiner_only,0.12615561485290527,0.45746612548828125,2e-05,0.0,0.0,0.0006596057573915459,0.022674826439470053,0.018724294961430132,0.0006788535101804882,0.022639795090071857,0.01932592410594225,0.0006968427769606933,0.022624180070124567,0.019164762925356627,0.0007156852443586104,0.02262485772371292,0.017684717196971178,0.009345319122076035,634.0
50,refiner_only,0.12719822488725185,0.3612086772918701,2e-05,0.0,0.0,0.0005479134051711299,0.021467554732225835,0.020413707476109266,0.0005771451324108057,0.021393161034211516,0.020141192653682083,0.0006013813290337566,0.02133591298479587,0.020088884804863483,0.0006244963296921924,0.021292596007697284,0.021143455582205206,0.011372425593435764,564.0
51,refiner_only,0.18276311364024878,0.36644506454467773,2e-05,0.0,0.0,0.0007287865955731831,0.03060014417860657,0.03827996348263696,0.0007515744073316455,0.030483187292702496,0.025193733628839254,0.0007702472648816183,0.030384820303879678,0.02534637221833691,0.0007885592203820124,0.03030305984430015,0.038741555996239185,0.009000377729535103,508.0
52,refiner_only,0.1418287754058838,0.26974207162857056,2e-05,0.0,0.0,0.0005751240787503775,0.02625370363239199,0.019507330609485507,0.0005970133461232763,0.02615170821081847,0.02049531403463334,0.0006184001758811064,0.026069954736158252,0.020088712917640805,0.0006405245658243075,0.026009325869381428,0.021157822222448885,0.009158809669315815,733.0
53,refiner_only,0.12332575768232346,0.611632764339447,2e-05,0.0,0.0,0.0005988833672745386,0.020958282460924238,0.020381816808367148,0.0006232944833755028,0.0207534595974721,0.019211995153455064,0.0006458099378505722,0.02057154188514687,0.020708806114271283,0.0006689936817565467,0.02041159078362398,0.019730267609702423,0.009537938982248306,557.0
54,refiner_only,0.13574136490933597,0.32652395963668823,2e-05,0.0,0.0,0.0006045568661647849,0.021659482386894524,0.02259673865046352,0.0006311717734206468,0.021583253459539264,0.022127300791908056,0.0006530853752337862,0.02152215485693887,0.024298365286085755,0.0006760566975572146,0.021478203998412937,0.022771775344153866,0.009411809965968132,557.0
55,refiner_only,0.10529338754713535,0.8952149152755737,2e-05,0.0,0.0,0.0004628833721653791,0.021211992483586073,0.01345832902006805,0.000495323482027743,0.021212786465184763,0.013431831466732547,0.0005233236151980236,0.021242336893919855,0.013239363266620785,0.0005501223822648171,0.021295449056196958,0.013302853214554489,0.00983466301113367,495.0
56,refiner_only,0.20838078670203686,0.4567079246044159,2e-05,0.0,0.0,0.0005932322237640619,0.03559985145693645,0.02422951179323718,0.0006231156294234097,0.03553588647628203,0.032129918166901916,0.000647479813778773,0.0354955731309019,0.03408246906474233,0.0006728189764544368,0.03547565976623446,0.033717871992848814,0.010649600997567177,792.0
57,refiner_only,0.17958043841645122,0.7078331708908081,2e-05,0.0,0.0,0.000572477172681829,0.02721062331693247,0.02976096569909714,0.000602523963607382,0.027175422670552507,0.03055645021959208,0.0006274762672546785,0.0271711433888413,0.03433704510098323,0.0006516432040371001,0.027195376460440457,0.031263356300769374,0.010489113628864288,733.0
58,refiner_only,0.13264760235324502,0.44878894090652466,2e-05,0.0,0.0,0.0005321197895682417,0.020431747601833194,0.02356436537229456,0.000552908761164872,0.0203645114088431,0.021042479667812586,0.0005715108454751316,0.02032836526632309,0.02442727005109191,0.0005911741900490597,0.02032301650615409,0.02444636676227674,0.011138972826302052,709.0
59,refiner_only,0.14305871399119496,0.27009421586990356,2e-05,0.0,0.0,0.0004905513596895617,0.02363049820996821,0.027269642043393105,0.0005123311202623881,0.023521073046140373,0.02959830785403028,0.0005315235430316534,0.023430682893376797,0.026991876686224714,0.0005521069397218525,0.023366335837636143,0.014554476249031723,0.00898770522326231,698.0
60,refiner_only,0.16057844553142786,0.26724639534950256,2e-05,0.0,0.0,0.0006639639905188233,0.028568246052600443,0.025288684177212417,0.0006825992604717612,0.02851241291500628,0.024010433233343065,0.0007006842424743809,0.028469536104239523,0.024819737649522722,0.000718631963536609,0.028438408742658794,0.02422599762212485,0.006527041085064411,815.0
61,refiner_only,0.1698595304042101,0.39903131127357483,2e-05,0.0,0.0,0.0005510695336852223,0.032553075230680406,0.02446289820363745,0.0005693830717063975,0.032508490374311805,0.023834131890907884,0.0005853439870406874,0.03247582772746682,0.022936578665394336,0.0006023969835950993,0.03246316686272621,0.02388420730130747,0.010166984982788563,593.0
62,refiner_only,0.1465888828970492,0.3661201596260071,2e-05,0.0,0.0,0.000657509528537048,0.02746763511095196,0.020693669619504362,0.0006733778063789941,0.027390052913688123,0.021005548886023462,0.0006890177319291979,0.027336298546288162,0.022027610917575657,0.0007057180409901775,0.027308592631015927,0.01945266535039991,0.007765874732285738,733.0
63,refiner_only,0.14489019522443414,0.359331876039505,2e-05,0.0,0.0,0.0005328820334398188,0.026701197493821383,0.020608702820027247,0.0005563757258641999,0.026587927452055737,0.021616623824229464,0.0005760564235970378,0.026493012002902105,0.02090924678486772,0.0005959500995231792,0.026416529843118042,0.0211384690774139,0.008478625677525997,733.0
64,refiner_only,0.17845929181203246,0.3268463611602783,2e-05,0.0,0.0,0.0007010462795733474,0.029567524325102568,0.02869048365391791,0.0007152401558414567,0.02947899349965155,0.02893342764582485,0.0007270925270859152,0.029401280800811946,0.02989070408511907,0.0007400809918181039,0.02933575806673616,0.029236710572149605,0.007325110025703907,709.0
65,refiner_only,0.1781386979855597,0.46715590357780457,2e-05,0.0,0.0,0.000624295738816727,0.028988289064727724,0.03002241865033284,0.0006402435319614597,0.028863796789664775,0.03052883967757225,0.0006541842994920444,0.028752062004059553,0.027846395678352565,0.00066849343420472,0.028658442723099142,0.031526237609796226,0.008962713181972504,908.0
66,refiner_only,0.13976410147733986,0.39228513836860657,2e-05,0.0,0.0,0.0005528541496460093,0.023448412539437413,0.020443900430109352,0.0005713516511605121,0.02340443100547418,0.02301304176216945,0.0005883422309125308,0.023373876698315144,0.021341303421650082,0.000605886827543145,0.023355962126515806,0.023509903403464705,0.008149679750204086,815.0
67,refiner_only,0.12301395204849541,0.48713767528533936,2e-05,0.0,0.0,0.0005961680308246287,0.023594547936227173,0.018464882916305214,0.0006132144917501137,0.023456059832824394,0.01650756603339687,0.0006290722012636252,0.02333282315521501,0.015918305434752256,0.0006452914603869431,0.02322592178825289,0.018685700226342306,0.008462755009531975,545.0
68,refiner_only,0.10881809378042817,0.4347187578678131,2e-05,0.0,0.0,0.0005275891235214658,0.017464663251303136,0.0190781228011474,0.0005433573060145136,0.01733552326913923,0.018520502955652773,0.0005575034956564195,0.017221260990481824,0.019375708245206624,0.0005724957736674696,0.017122767167165875,0.01756897591985762,0.00621215533465147,586.0
69,refiner_only,0.1363179269246757,0.6356364488601685,2e-05,0.0,0.0,0.0006421727484848816,0.02285756531637162,0.0245668365387246,0.0006543412455357611,0.022863598307594657,0.022159775195177644,0.0006659811188001186,0.02288787590805441,0.02438029326731339,0.0006781672054785304,0.022929898696020246,0.019097992626484483,0.005606357008218765,501.0
70,refiner_only,0.11597501090727746,0.608079731464386,2e-05,0.0,0.0,0.0004833761413465254,0.02276726783020422,0.015362897072918713,0.0005001613171771169,0.022760008519981056,0.015251266595441848,0.0005149480275576934,0.022771137359086424,0.015985960722900927,0.0005300521333992947,0.02279917401028797,0.01486230394220911,0.008690712042152882,709.0
71,refiner_only,0.14674147870391607,0.543597400188446,2e-05,0.0,0.0,0.0006074085576983634,0.025843356852419674,0.022083672578446567,0.0006181617645779625,0.025842940085567534,0.021741076721809804,0.0006300117820501328,0.02585686231032014,0.023736516945064068,0.0006427526568586472,0.025883288006298244,0.021789867663756013,0.006882235407829285,733.0
72,refiner_only,0.10015466413460672,0.5978589057922363,2e-05,0.0,0.0,0.0005067128677183064,0.015113449597265571,0.018619468697579578,0.0005191017953620758,0.014978553197579458,0.01820375578245148,0.0005313680921972264,0.014861698437016457,0.018180528160883114,0.0005450695571198594,0.014766263455385342,0.017568324779858813,0.005742517299950123,438.0
73,refiner_only,0.1220531016588211,1.1864655017852783,2e-05,0.0,0.0,0.0006025647162459791,0.020662656286731362,0.021052873693406582,0.0006142744023236446,0.020488689420744777,0.02029639610555023,0.0006252556195249781,0.020322361728176475,0.01936867495533079,0.0006372416974045336,0.020163215696811676,0.01953699509613216,0.007518965285271406,698.0
74,refiner_only,0.09499543067067862,0.4790377914905548,2e-05,0.0,0.0,0.0004997552205168176,0.015279646031558514,0.015687585138948634,0.0005120920359331649,0.015156464738538489,0.016010434221243486,0.0005232268413237762,0.015053671842906624,0.016606611054157838,0.0005354440509108827,0.014973349927458912,0.01562413657666184,0.006828499026596546,564.0
75,refiner_only,0.3035938711836934,0.4040200114250183,2e-05,0.0,0.0,0.0008455958086415194,0.04880963359028101,0.03943051409441978,0.000857586732308846,0.048723739106208086,0.05013894138392061,0.0008689374662935734,0.04863606416620314,0.04035602090880275,0.0008806657715467736,0.04856261145323515,0.06456930784042925,0.009172960184514523,792.0
76,refiner_only,0.10258703213185072,0.37432125210762024,2e-05,0.0,0.0,0.0005093829277029727,0.018072058563120663,0.014483786711934954,0.0005215521850914229,0.01797556329984218,0.015867865411564708,0.0005334570232662372,0.01789075823035091,0.015641562407836318,0.0005462663393700495,0.017815536935813725,0.01579447474796325,0.00795828178524971,698.0
77,refiner_only,0.13146208226680756,0.28581103682518005,2e-05,0.0,0.0,0.0005726749368477613,0.024102762225084007,0.03334448134410195,0.0005922938435105607,0.024031778215430677,0.0196942194015719,0.0006080958046368323,0.02398189005907625,0.019157728762365878,0.0006244756950763986,0.023952221497893333,0.018819376593455672,0.006193097680807114,379.0
78,refiner_only,0.11404896713793278,0.3941384255886078,2e-05,0.0,0.0,0.0005674016574630514,0.017874346231110394,0.02015481365378946,0.0005837040080223233,0.017829822609201074,0.019110612978693098,0.0005985579191474244,0.017804138478823006,0.019376387062948197,0.0006137323143775575,0.017797067761421204,0.020334945642389357,0.008560030721127987,593.0
79,refiner_only,0.1337905414402485,1.124038577079773,2e-05,0.0,0.0,0.000565784936043201,0.025225898949429393,0.019069532572757453,0.0005813981078972574,0.024998496402986348,0.019170328858308494,0.0005955735177849419,0.024778362945653498,0.020033968379721045,0.0006105516840761993,0.0245674712350592,0.018454383360221982,0.006592636462301016,709.0
80,refiner_only,0.187971749342978,0.7521302700042725,2e-05,0.0,0.0,0.0007270442438311875,0.028189097065478563,0.035588170401751995,0.0007387450532405637,0.028224680689163506,0.03272350528277457,0.0007498235208913684,0.028283290681429207,0.032340768026188016,0.0007612142908328678,0.028364023193717003,0.03578570229001343,0.009066424332559109,815.0
81,refiner_only,0.124153814278543,0.3525737226009369,2e-05,0.0,0.0,0.000574560348468367,0.0217412484344095,0.019295365666039288,0.0005931821651756763,0.021578069776296616,0.018896685680374503,0.0006098163285059854,0.021447184903081506,0.018728507711784914,0.0006270867233979516,0.021346625813748688,0.020326653902884573,0.008739049546420574,607.0
82,refiner_only,0.10917390789836645,0.5846008658409119,2e-05,0.0,0.0,0.0005255344076431356,0.0203349816147238,0.013951047178125009,0.0005432351754279807,0.020146456197835505,0.016762472892878577,0.0005588522762991488,0.019982472294941545,0.015399196010548621,0.000575486719753826,0.019844345864839852,0.015361388970632106,0.009960843250155449,750.0
83,refiner_only,0.2894242824986577,0.3554118573665619,2e-05,0.0,0.0,0.0006736549112247303,0.048254788969643414,0.030027571599930525,0.000691382465447532,0.04821923130657524,0.05163077934412286,0.0007071432373777498,0.048200209508650005,0.06104325863998383,0.0007227913883980364,0.048198864329606295,0.03001062071416527,0.010230663232505322,792.0
