sample_id,scene,frame,split,k,objective,loss,valid_pixels,gradient_abs_mean,gradient_rms,gradient_abs_max,gradient_l1_mass,gradient_nonzero_fraction,crop_pixels,crop_pixel_share,crop_gradient_mass_share,crop_gradient_enrichment,structure_pixels,structure_pixel_share,structure_gradient_mass_share,structure_gradient_enrichment,gt_boundary_pixels,gt_boundary_pixel_share,gt_boundary_gradient_mass_share,gt_boundary_gradient_enrichment,cosine_global_local,cosine_global_edge,cosine_local_edge
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,0,edge_paper_min,0.0006846142932772636,196608,3.5586435842560604e-06,4.928234375256579e-06,1.488464477006346e-05,0.6996577978134155,0.9997762441635132,36864,0.1875,0.13896891474723816,0.7411675453186035,18432,0.09375,0.0746903046965599,0.7966965834299723,19203,0.0976715087890625,0.04007240757346153,0.41027734771666535,0.22184725105762482,0.01709435135126114,0.30818480253219604
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,0,combined_paper,0.025698168203234673,196608,7.090349299687659e-06,8.611020348325837e-06,2.7934835088672116e-05,1.394019365310669,0.9999898672103882,36864,0.1875,0.1879986673593521,1.002659559249878,18432,0.09375,0.09888086467981339,1.0547292232513428,19203,0.0976715087890625,0.10173792392015457,1.041633585694618,0.22184725105762482,0.01709435135126114,0.30818480253219604
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,3,global,0.007927157916128635,196608,1.6211085949180415e-06,1.8556264649305376e-06,4.365871973277535e-06,0.3187229037284851,1.0,36864,0.1875,0.18647463619709015,0.9945313930511475,18432,0.09375,0.07780136913061142,0.8298812707265218,19203,0.0976715087890625,0.12077980488538742,1.2365919845287845,0.3780902624130249,0.061212122440338135,0.35047125816345215
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,3,local,0.010087509639561176,196608,4.463137884158641e-06,5.155560302227968e-06,1.309761773882201e-05,0.8774885535240173,0.9991099238395691,36864,0.1875,0.20188091695308685,1.0766982237497966,18432,0.09375,0.1049753874540329,1.1197374661763508,19203,0.0976715087890625,0.1165556013584137,1.1933428980823308,0.3780902624130249,0.061212122440338135,0.35047125816345215
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,3,edge_legacy_max,0.0006402009166777134,196608,3.052893134736223e-06,3.850796929327771e-06,1.1280149919912219e-05,0.600223183631897,0.9998677968978882,36864,0.1875,0.15116557478904724,0.8062163988749186,18432,0.09375,0.08038770407438278,0.857468843460083,19203,0.0976715087890625,0.04766453430056572,0.48800857989718405,0.3780902624130249,0.061212122440338135,0.35047125816345215
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,3,edge_paper_min,0.0008536012610420585,196608,4.070524482813198e-06,5.134396360517712e-06,1.5040200196381193e-05,0.8002976179122925,0.9998677968978882,36864,0.1875,0.15116555988788605,0.806216319402059,18432,0.09375,0.08038770407438278,0.857468843460083,19203,0.0976715087890625,0.04766453430056572,0.48800857989718405,0.3780902624130249,0.061212122440338135,0.35047125816345215
ai_028_001_cam_00_frame.0099,ai_028_001,99,train,3,combined_paper,0.01886826881673187,196608,7.648095561307855e-06,9.129087629844435e-06,2.584860885690432e-05,1.5036767721176147,1.0,36864,0.1875,0.17920464277267456,0.9557580947875977,18432,0.09375,0.09172680228948593,0.9784192244211832,19203,0.0976715087890625,0.0997234582901001,1.0210086802843306,0.3780902624130249,0.061212122440338135,0.35047125816345215
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,0,global,0.021200574934482574,196608,2.197179355789558e-06,2.351925331822713e-06,5.734537353419e-06,0.43198302388191223,1.0,36864,0.1875,0.18345242738723755,0.978412946065267,18432,0.09375,0.1017252504825592,1.0850693384806316,39468,0.20074462890625,0.2249516248703003,1.1205860206369718,0.3213890790939331,0.03338626027107239,0.2742934823036194
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,0,local,0.024612389504909515,196608,4.559013177640736e-06,5.304546448314795e-06,1.7203612515004352e-05,0.8963384628295898,0.9979095458984375,36864,0.1875,0.17429465055465698,0.9295714696248373,18432,0.09375,0.09232306480407715,0.9847793579101562,39468,0.20074462890625,0.23261381685733795,1.1587548724203784,0.3213890790939331,0.03338626027107239,0.2742934823036194
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,0,edge_legacy_max,0.0007548975409008563,196608,2.22107041736308e-06,3.2082486995932413e-06,1.1323696526233107e-05,0.4366801977157593,0.998016357421875,36864,0.1875,0.15772058069705963,0.841176430384318,18432,0.09375,0.08036869764328003,0.8572661081949869,39468,0.20074462890625,0.10088589042425156,0.5025583547312062,0.3213890790939331,0.03338626027107239,0.2742934823036194
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,0,edge_paper_min,0.0010065301321446896,196608,2.961427526315674e-06,4.277665084373439e-06,1.5098262338142376e-05,0.5822403430938721,0.998016357421875,36864,0.1875,0.15772058069705963,0.841176430384318,18432,0.09375,0.08036869019269943,0.8572660287221273,39468,0.20074462890625,0.10088588297367096,0.5025583176164867,0.3213890790939331,0.03338626027107239,0.2742934823036194
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,0,combined_paper,0.04681949457153678,196608,7.084948265401181e-06,8.550276106689125e-06,3.154137812089175e-05,1.3929574489593506,0.9998983144760132,36864,0.1875,0.1702328622341156,0.9079085985819498,18432,0.09375,0.08928181231021881,0.9523393313090006,39468,0.20074462890625,0.21259306371212006,1.0590224250104514,0.3213890790939331,0.03338626027107239,0.2742934823036194
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,3,global,0.015926072373986244,196608,2.0889951883873437e-06,2.26066299546801e-06,5.782192602055147e-06,0.41071316599845886,1.0,36864,0.1875,0.19246357679367065,1.0264724095662434,18432,0.09375,0.10235648602247238,1.0918025175730388,39468,0.20074462890625,0.23139165341854095,1.1526667222892597,0.4589901268482208,0.06518442928791046,0.31641510128974915
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,3,local,0.029347218573093414,196608,4.871762030234095e-06,5.589727607002715e-06,1.69094382727053e-05,0.9578273296356201,0.9946492910385132,36864,0.1875,0.16808533668518066,0.8964551289876302,18432,0.09375,0.09273470938205719,0.98917023340861,39468,0.20074462890625,0.22635234892368317,1.1275636621360976,0.4589901268482208,0.06518442928791046,0.31641510128974915
ai_036_006_cam_00_frame.0000,ai_036_006,0,train,3,edge_legacy_max,0.0009047576459124684,196608,2.6419754703965737e-06,3.466300995569327e-06,1.1189519682375249e-05,0.5194334983825684,0.9983419179916382,36864,0.1875,0.16244669258594513,0.866382360458374,18432,0.09375,0.08135078847408295,0.8677417437235514,39468,0.20074462890625,0.10974811017513275,0.5467050888140392,0.4589901268482208,0.06518442928791046,0.31641510128974915
