step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
1539,joint,0.09931173175573349,19.858060836791992,2e-05,1e-05,5e-07,0.014562505763024092,0.01045015174895525,0.0004242105642333627,0.014550170861184597,0.009403076954185963,0.0004220243135932833,0.014541209675371647,0.009514124132692814,0.00042285522795282304,0.014534488786011934,0.010062070097774267,0.00042484127334319055
1540,joint,0.48835811018943787,12.209331512451172,2e-05,1e-05,5e-07,0.08598806988447905,0.03562894696369767,0.0011780366767197847,0.08597169537097216,0.033501156605780125,0.0011773713631555438,0.08595721516758204,0.03379847900941968,0.0011788897099904716,0.08594473171979189,0.03685383778065443,0.0011796856997534633
1541,joint,0.11226186156272888,8.943857192993164,2e-05,1e-05,5e-07,0.01278976770117879,0.013303138315677643,0.000546684575965628,0.012797916308045387,0.015306856483221054,0.0005441659595817327,0.012813614681363106,0.015393240842968225,0.0005455764185171574,0.012834575492888689,0.014837981667369604,0.0005483378481585532
1542,joint,0.07053251937031746,7.304764270782471,2e-05,1e-05,5e-07,0.008128053275868297,0.010848723351955414,0.0003078573354287073,0.008143598912283778,0.009085376048460603,0.0003100051253568381,0.008167179301381111,0.005986279342323542,0.0003152818389935419,0.008200465235859156,0.010718327015638351,0.0003213744203094393
1543,joint,0.062222568318247795,8.98255443572998,2e-05,1e-05,5e-07,0.008090239251032472,0.006986796157434583,0.00038434563612099737,0.008098108461126685,0.007161559769883752,0.00038804371433798224,0.008117264369502664,0.007247572764754295,0.00039649082464165986,0.008143148152157664,0.006804161239415407,0.0004048388946102932
1544,joint,0.061080873012542725,6.646207809448242,2e-05,1e-05,5e-07,0.00740765780210495,0.007183103356510401,0.0004193324566585943,0.007424199720844626,0.007773415884003043,0.00042110860522370785,0.007451517507433891,0.007319025928154588,0.00042755473987199366,0.007489009061828256,0.007329497952014208,0.00043545063817873597
1545,joint,0.16046898066997528,12.180852890014648,2e-05,1e-05,5e-07,0.019313986413180828,0.02135695144534111,0.000596110534388572,0.019295419566333294,0.020542259328067303,0.0005940813280176371,0.019283411093056202,0.01803454663604498,0.0005965721793472767,0.019275407306849957,0.02097869198769331,0.000601544976234436
1546,joint,0.1056814044713974,9.122736930847168,2e-05,1e-05,5e-07,0.012713681906461716,0.014107057359069586,0.0006377259269356728,0.012699414044618607,0.014222384430468082,0.0006350756157189608,0.012691401410847902,0.011864242143929005,0.000637343036942184,0.01268590334802866,0.012147200759500265,0.0006399682315532118
1547,joint,0.06377973593771458,8.88703727722168,2e-05,1e-05,5e-07,0.007428427692502737,0.008272465784102678,0.00038176344241946936,0.007451368262991309,0.007984581403434277,0.0003846693434752524,0.007481985259801149,0.00811317260377109,0.0003904712066287175,0.007520620012655854,0.007974742678925395,0.00039546724292449653
1548,joint,0.07749218679964542,7.91943883895874,2e-05,1e-05,5e-07,0.00944044184871018,0.009716186672449112,0.00043664188706316054,0.009435633197426796,0.009164550807327032,0.00043604317761491984,0.009443637682124972,0.009121389361098409,0.0004394809657242149,0.009459660155698657,0.009955599904060364,0.0004429245018400252
1549,joint,0.06395933777093887,4.715457916259766,2e-05,1e-05,5e-07,0.006960617611184716,0.008668247144669294,0.00044856475142296404,0.006943690590560436,0.007879051612690091,0.00044908939162269235,0.006933635333552957,0.008124024840071797,0.0004546695854514837,0.006931831361725926,0.009706129785627127,0.00045978851267136633
1550,joint,0.06968967616558075,7.085320472717285,2e-05,1e-05,5e-07,0.007017710478976369,0.009658258873969316,0.00046984280925244093,0.007049184758216143,0.009780802763998508,0.0004693386727012694,0.007089311257004738,0.01005738414824009,0.00047221104614436626,0.007132499013096094,0.010017177555710077,0.0004759528674185276
1551,joint,0.12082448601722717,11.752825736999512,2e-05,1e-05,5e-07,0.014047997538000345,0.016836721915751696,0.000646990753011778,0.014072516933083534,0.01684640161693096,0.00064270687289536,0.014101293869316578,0.014298898633569479,0.000640622602077201,0.014130919706076384,0.013919304125010967,0.0006401078426279128
1552,joint,0.06422338262200356,6.991732597351074,2e-05,1e-05,5e-07,0.007690646685659885,0.009097760077565908,0.0003893255052389577,0.0076966299675405025,0.007380733033642173,0.0003885292535414919,0.007707938319072127,0.007238926365971565,0.00038992686313576996,0.007723659509792924,0.008127240696921945,0.0003920679882867262
1553,joint,0.07097296789288521,9.173591613769531,2e-05,1e-05,5e-07,0.00815288326703012,0.009813305456191301,0.00037323005381040275,0.008161705452948809,0.009289868641644716,0.00037216098280623555,0.008175628026947379,0.009415977168828249,0.00037274722126312554,0.008193718269467354,0.008278317749500275,0.0003734296187758446
1554,joint,0.11669602245092392,10.372115135192871,2e-05,1e-05,5e-07,0.01338589796796441,0.01745676901191473,0.0004403986968100071,0.013417677488178015,0.017086628824472427,0.000441022144514136,0.013453133404254913,0.009527817368507385,0.00044283896568231285,0.013490127865225077,0.017109003383666277,0.0004447040118975565
1555,joint,0.10965180397033691,15.907938003540039,2e-05,1e-05,5e-07,0.014431745279580355,0.012324940878897905,0.0005297135503496975,0.014468203764408827,0.012771833688020706,0.000526311676367186,0.014507528394460678,0.01192796416580677,0.0005242730840109289,0.014548970852047205,0.012566939694806933,0.0005233809933997691
1556,joint,0.1057784203439951,19.20093536376953,2e-05,1e-05,5e-07,0.01937074458692223,0.006880974397063255,0.00024700723588466644,0.019339238409884274,0.006723417318426073,0.000248764808929991,0.019311064505018294,0.006770338863134384,0.0002515348023734987,0.019286209484562278,0.007095435401424766,0.00025368836941197515
1557,joint,0.06284726411104202,7.862494468688965,2e-05,1e-05,5e-07,0.006697613513097167,0.00909224059432745,0.0004298061685403809,0.006682780338451266,0.00830980809405446,0.00042703548388089985,0.006671321811154485,0.008292695507407188,0.0004256948595866561,0.006663354113698006,0.008729904890060425,0.00042501004645600915
1558,joint,0.11482967063784599,8.54279899597168,2e-05,1e-05,5e-07,0.012874327600002289,0.014571416657418013,0.0005851140595041215,0.012876653112471104,0.016118391882628202,0.0005814892356283963,0.012881137430667877,0.015508994460105896,0.0005784450768260285,0.01288653165102005,0.014791230671107769,0.000575939440750517
1559,joint,0.05428516864776611,8.897744178771973,2e-05,1e-05,5e-07,0.0062297002878040075,0.007183828623965383,0.00041460317152086645,0.006192322820425034,0.007009107153862715,0.0004139609372941777,0.006156898103654385,0.006636407924816012,0.0004138656659051776,0.006123128114268184,0.007097308058291674,0.00041403518116567284
1560,joint,0.1056259237229824,8.870705604553223,2e-05,1e-05,5e-07,0.010592685081064701,0.016246119514107704,0.0006610453710891306,0.010583745315670967,0.014745810069143772,0.0006574145227205008,0.010575724532827735,0.014981782529503107,0.0006545209907926619,0.010570336831733584,0.014705023728311062,0.0006517077854368836
1561,joint,0.10632602497935295,9.658150672912598,2e-05,1e-05,5e-07,0.012174895033240318,0.014740173239260912,0.000461323099443689,0.012146482709795237,0.010428270325064659,0.00045919165131635964,0.012119182851165533,0.015454496257007122,0.0004582013934850693,0.012093380093574524,0.015332899522036314,0.0004575295897666365
1562,joint,0.08057934418320656,6.963383674621582,2e-05,1e-05,5e-07,0.00873322132974863,0.010110698640346527,0.0005281353223836049,0.008730947272852063,0.009954724926501513,0.0005252760602161288,0.008732602465897799,0.010190958622843027,0.0005235418793745339,0.008736824616789818,0.013289968017488718,0.0005224459746386856
1563,joint,0.09404315613210201,41.98805618286133,2e-05,1e-05,5e-07,0.01172838220372796,0.01240049721673131,0.0004629021277651191,0.011720757698640227,0.010818569455295801,0.00046058360021561384,0.011716245440766215,0.011955139692872763,0.0004599819949362427,0.01171402563340962,0.010146524058654904,0.00045954607776366174
1564,joint,0.09847018495202065,7.9236650466918945,2e-05,1e-05,5e-07,0.012203423772007227,0.01066911919042468,0.0004461335192900151,0.012168845161795616,0.010719986166805029,0.00044319334847386926,0.012135539203882217,0.013867182424291968,0.00044215032539796084,0.012104312889277935,0.012828689068555832,0.0004416064766701311
1565,joint,0.129610076546669,7.873021602630615,2e-05,1e-05,5e-07,0.014331198763102293,0.017681221943348646,0.0007599388482049108,0.014317213091999292,0.01740703545510769,0.0007542487583123147,0.014304611831903458,0.01822975091636181,0.0007502508815377951,0.014294198248535395,0.01603311486542225,0.0007472891011275351
1566,joint,0.09378482401371002,5.9564337730407715,2e-05,1e-05,5e-07,0.009450389072299004,0.013726895209401846,0.0006155662704259157,0.009447665885090828,0.013632368296384811,0.0006121640035416931,0.00945055577903986,0.01282945228740573,0.0006110003450885415,0.009457936976104975,0.013339761644601822,0.0006110684189479798
1567,joint,0.04909231700003147,8.006397247314453,2e-05,1e-05,5e-07,0.005451357690617442,0.005572235211730003,0.000302509157336317,0.005441836779937148,0.005608383100479841,0.0003017804119735956,0.005436636507511139,0.007470637792721391,0.00030318253266159445,0.0054363280069082975,0.007461950881406665,0.00030547969799954444
1568,joint,0.4101537652313709,9.46671199798584,2e-05,1e-05,5e-07,0.07526962016709149,0.02730797720141709,0.0009539445163682103,0.0752571967896074,0.027649287367239594,0.000953425231273286,0.07524999976158142,0.02431173564400524,0.000954240545979701,0.07524579600431025,0.026044883183203638,0.00095566306845285
1569,joint,0.6694751493632793,8.395833015441895,2e-05,1e-05,5e-07,0.13752161711454391,0.02247207285836339,0.0005379132635425776,0.13756741676479578,0.04687829501926899,0.0005365005636122078,0.1376161859370768,0.024022015742957592,0.0005369674181565642,0.13766907388344407,0.023579401895403862,0.0005376944172894582
1570,joint,0.08504950255155563,15.00760269165039,2e-05,1e-05,5e-07,0.011308183893561363,0.00927555188536644,0.00045082790893502533,0.011354125337675214,0.009198637213557959,0.0004469995619729161,0.011406285222619772,0.009491536766290665,0.00044642425200436264,0.011463047238066792,0.009760197252035141,0.00044768687803298235
1571,joint,0.12488233298063278,6.621700286865234,2e-05,1e-05,5e-07,0.013294454896822572,0.016442400868982077,0.0007015333394519985,0.013282985426485538,0.017594500444829464,0.000695037713740021,0.013276019133627415,0.017467390280216932,0.0006911152886459604,0.01327738561667502,0.017469720914959908,0.0006897884013596922
1572,joint,0.04062505532056093,6.609812259674072,2e-05,1e-05,5e-07,0.004577601095661521,0.004897494567558169,0.0003602305514505133,0.0045644278870895505,0.0048535841051489115,0.0003606439277064055,0.004568735952489078,0.005585299804806709,0.0003660352376755327,0.004589649732224643,0.005529658519662917,0.00037169194547459483
1573,joint,0.0651775635778904,9.183713912963867,2e-05,1e-05,5e-07,0.0076305316761136055,0.008689214941114187,0.00042319165368098766,0.007639840943738818,0.008349742041900754,0.0004208296595606953,0.00765948137268424,0.008074184879660606,0.0004218741523800418,0.0076861882116645575,0.007758070481941104,0.00042441119148861617
1574,joint,0.04659283719956875,11.210536003112793,2e-05,1e-05,5e-07,0.005883626407012343,0.005005991784855723,0.0003913685941370204,0.005896353162825108,0.005148284137248993,0.0003941679751733318,0.00591800850816071,0.006037878338247538,0.0004012618155684322,0.005946184741333127,0.005160242551937699,0.00040946813533082604
1575,joint,0.6723847631365061,6.72877311706543,2e-05,1e-05,5e-07,0.13508073356933892,0.018710982985794544,0.0006157718307804316,0.13508525979705155,0.03679803712293506,0.0006122111808508635,0.13509774208068848,0.03613438829779625,0.0006127830129116774,0.13511759252287447,0.03790418314747512,0.0006151019188109785
1576,joint,0.17473287135362625,16.021100997924805,2e-05,1e-05,5e-07,0.022860633209347725,0.0176065806299448,0.0004902168002445251,0.022880102274939418,0.022979538422077894,0.0004884674854110926,0.02290411200374365,0.016999123618006706,0.0004901419742964208,0.022932865656912327,0.023608474526554346,0.0004926017427351326
1577,joint,0.09110128879547119,9.60046100616455,2e-05,1e-05,5e-07,0.010534413158893585,0.011863286141306162,0.0004814376588910818,0.010510965250432491,0.011704896576702595,0.000481602517538704,0.010495648253709078,0.011972407810389996,0.0004852440906688571,0.010484521742910147,0.011596371419727802,0.0004904961679130793
1578,joint,0.0867205522954464,9.476751327514648,2e-05,1e-05,5e-07,0.009304809384047985,0.011304630432277918,0.0006036902195774019,0.009293421171605587,0.012317429296672344,0.0005997839762130752,0.009288942441344261,0.012023165356367826,0.0005996443796902895,0.009292012080550194,0.011491622542962432,0.0006014012906234711
1579,joint,0.10090464353561401,7.772721290588379,2e-05,1e-05,5e-07,0.012325870804488659,0.012614169158041477,0.00045399097143672407,0.012317161075770855,0.012515189126133919,0.00045091003994457424,0.01231092493981123,0.012677229940891266,0.00045257664169184864,0.0123112378641963,0.012019724119454622,0.00045566129847429693
1580,joint,0.5396773107349873,7.818758010864258,2e-05,1e-05,5e-07,0.1116653480567038,0.020047252997756004,0.0005560288263950497,0.11166056664660573,0.020654274616390467,0.0005494040815392509,0.11166984820738435,0.0197280365973711,0.0005469789903145283,0.11168858269229531,0.030365186277776957,0.0005457821825984865
1581,joint,0.07352093048393726,20.30853843688965,2e-05,1e-05,5e-07,0.011452832026407123,0.005954547086730599,0.00033449416514486074,0.01148829236626625,0.007229519542306662,0.0003402469155844301,0.011530429124832153,0.0068369596265256405,0.00035020726500079036,0.011577639961615205,0.006066681584343314,0.000359083351213485
1582,joint,0.06168527714908123,10.634529113769531,2e-05,1e-05,5e-07,0.008002390852198005,0.007379934890195727,0.00033497894764877856,0.007987166987732053,0.0066462194081395864,0.0003385480085853487,0.00797730777412653,0.007139450870454311,0.0003450320364208892,0.007973758038133383,0.007209487725049257,0.00035100184322800487
1583,joint,0.07527511566877365,8.20893669128418,2e-05,1e-05,5e-07,0.008567496202886105,0.010112886782735586,0.0004679138364735991,0.008580968249589205,0.009620341006666422,0.00046651155571453273,0.008600886911153793,0.009525451809167862,0.0004683418956119567,0.008626851253211498,0.009766743518412113,0.00047072223969735205
1584,joint,0.1306408029049635,12.66859245300293,2e-05,1e-05,5e-07,0.01635450078174472,0.015806661220267415,0.0004482002113945782,0.016366378404200077,0.01635483861900866,0.0004467286344151944,0.01638325583189726,0.015276973135769367,0.00044865653035230935,0.01640442619100213,0.015899121528491378,0.0004510579165071249
1585,joint,0.09859178587794304,7.844311237335205,2e-05,1e-05,5e-07,0.010258224327117205,0.012445843545719981,0.0006335984217002988,0.010228515835478902,0.01523041957989335,0.0006282867398113012,0.010205353377386928,0.012871797662228346,0.0006263007235247642,0.010187993058934808,0.01464962330646813,0.0006258348003029823
1586,joint,0.07515028119087219,8.763155937194824,2e-05,1e-05,5e-07,0.010617138352245092,0.007462054258212447,0.0003871897788485512,0.010619786567986012,0.008524227887392044,0.00038755628338549286,0.01063008327037096,0.007135172374546528,0.00039101592847146094,0.01064696628600359,0.007952893152832985,0.00039619825838599354
1587,joint,0.07619477063417435,8.326996803283691,2e-05,1e-05,5e-07,0.00852515734732151,0.009760063141584396,0.0005110756901558489,0.0085097118280828,0.010350269265472889,0.0005088414181955159,0.008499710354954004,0.009721690323203802,0.0005099383124615997,0.00849390123039484,0.010291790124028921,0.0005126205214764923
1588,joint,0.12086993455886841,8.951455116271973,2e-05,1e-05,5e-07,0.015239055268466473,0.005602814257144928,0.00031833241519052535,0.015196655876934528,0.01700063538737595,0.0003209981950931251,0.015166413970291615,0.018927784403786063,0.00032604922307655215,0.015132514294236898,0.017307900823652744,0.0003307787992525846
1589,joint,0.06453550979495049,20.46586799621582,2e-05,1e-05,5e-07,0.010755669325590134,0.0054662711918354034,0.0002656594442669302,0.010701187187805772,0.004560020752251148,0.00027246488025411963,0.010649982141330838,0.005405387026257813,0.0002827728458214551,0.010602067224681377,0.005282097030431032,0.00029192901274655014
1590,joint,0.0901203528046608,10.157878875732422,2e-05,1e-05,5e-07,0.010811398271471262,0.011804327834397554,0.0004710614448413253,0.010810408741235733,0.010004835203289986,0.00046986984671093524,0.010812604799866676,0.01129918359220028,0.0004712784430012107,0.010818295180797577,0.011874124873429537,0.00047296560660470277
1591,joint,0.17181678861379623,10.61728572845459,2e-05,1e-05,5e-07,0.018952406011521816,0.024715902283787727,0.0006307344592642039,0.01891821250319481,0.024566808715462685,0.0006280292000155896,0.018889108672738075,0.02588253002613783,0.0006286299612838775,0.018863395787775517,0.018510544672608376,0.0006304896378424019
1592,joint,0.11288725212216377,5.8513288497924805,2e-05,1e-05,5e-07,0.011104842647910118,0.01441657543182373,0.0006694673502352089,0.011090923566371202,0.017653414979577065,0.0006637669866904616,0.01108470093458891,0.017438574694097042,0.0006620143540203571,0.011084109544754028,0.0163574181497097,0.0006614410085603595
1593,joint,0.0505355279892683,8.870844841003418,2e-05,1e-05,5e-07,0.006200794596225023,0.005554545670747757,0.0003504622291075066,0.006211775587871671,0.006959967082366347,0.0003493798722047359,0.006226832512766123,0.005434681894257665,0.0003512582625262439,0.006244700402021408,0.006296701729297638,0.00035442778607830405
1594,joint,0.06670660898089409,10.45128059387207,2e-05,1e-05,5e-07,0.007361036259680986,0.008607619907706976,0.0004564284172374755,0.00736527843400836,0.009091668529435992,0.00045405878336168826,0.007373652886599302,0.008968376787379384,0.00045423954725265503,0.0073869009502232075,0.008731351466849446,0.0004559919470921159
1595,joint,0.08122926205396652,11.323457717895508,2e-05,1e-05,5e-07,0.01143012149259448,0.008511253166943789,0.0004304777248762548,0.011413563042879105,0.008254750166088343,0.0004275965038686991,0.01140240952372551,0.008613216923549771,0.0004273790109436959,0.011395719833672047,0.008495042799040675,0.0004277354455552995
1596,joint,0.12383636459708214,6.552637100219727,2e-05,1e-05,5e-07,0.014860321767628193,0.015998699236661196,0.0006234159227460623,0.014848202466964722,0.015047108754515648,0.0006192342261783779,0.014838152099400759,0.015333347022533417,0.0006181014468893409,0.014830376487225294,0.015601424034684896,0.0006179834890644997
1597,joint,0.16277052834630013,10.64260482788086,2e-05,1e-05,5e-07,0.018999946303665638,0.027084617875516415,0.0006562854687217623,0.018974793143570423,0.015188563615083694,0.0006537124281749129,0.01895651686936617,0.013943329453468323,0.0006546458171214908,0.018943022470921278,0.02805825462564826,0.0006568393146153539
1598,joint,0.0446535162627697,10.081182479858398,2e-05,1e-05,5e-07,0.0050543618854135275,0.0059434459544718266,0.0003173277364112437,0.005058414535596967,0.005904355319216847,0.00031829623912926763,0.005067422986030579,0.005413053324446082,0.0003225646651117131,0.00508180889301002,0.005844923900440335,0.0003275404596934095
1599,joint,0.05976756848394871,8.224723815917969,2e-05,1e-05,5e-07,0.00679899868555367,0.007703542010858655,0.0004187130252830684,0.00680093583650887,0.007580480305477977,0.00041747129580471665,0.006812575040385127,0.007857495686039329,0.00041941656672861427,0.006834530737251043,0.007700207177549601,0.0004232020291965455
1600,joint,0.04006003309041262,7.758776664733887,2e-05,1e-05,5e-07,0.004725750652141869,0.0050514532485976815,0.0003650346916401759,0.004700981313362718,0.004851179081015289,0.0003649684367701411,0.004687211359851062,0.004862040746957064,0.000368346314644441,0.004682527156546712,0.005028577987104654,0.0003719611850101501
1601,joint,0.06539912894368172,10.133902549743652,2e-05,1e-05,5e-07,0.007374754175543785,0.008808869402855635,0.0004826166550628841,0.007393024396151304,0.00827935803681612,0.0004813762498088181,0.007418156368657947,0.008493588771671057,0.0004835196159547195,0.0074487109668552876,0.008248696569353342,0.00048646130017004907
1602,joint,0.3510124906897545,14.735137939453125,2e-05,1e-05,5e-07,0.06926801847293973,0.023347982205450535,0.0004546779382508248,0.06930083152838051,0.020709163043648005,0.0004517030902206898,0.06933740340173244,0.014281583484262228,0.0004512442246777937,0.0693765808828175,0.01358160749077797,0.0004516949557000771
1603,joint,0.06520288810133934,7.042304992675781,2e-05,1e-05,5e-07,0.007795203244313598,0.007664029719308019,0.0004532892780844122,0.00779002346098423,0.007874449249356985,0.0004489157581701875,0.007789750816300511,0.009268277790397406,0.00044757037539966404,0.007791982730850577,0.00743142468854785,0.0004479685740079731
1604,joint,0.08280378207564354,7.5316925048828125,2e-05,1e-05,5e-07,0.009687063284218311,0.010134606622159481,0.0005189797084312886,0.009680286515504122,0.01066513266414404,0.0005132658407092094,0.009676735382527113,0.010616116225719452,0.0005109631747473031,0.009677154012024403,0.010613069403916597,0.000510408150148578
1605,joint,0.06715915445238352,7.769918918609619,2e-05,1e-05,5e-07,0.008028895827010274,0.008054165286011994,0.0004044283996336162,0.008001743000932038,0.008577408734709024,0.0004023579676868394,0.007982994429767132,0.008348274510353804,0.000403911923058331,0.00797263893764466,0.008576005464419723,0.0004063267551828176
1606,joint,0.10643527284264565,9.0783052444458,2e-05,1e-05,5e-07,0.013367030769586563,0.012601663591340184,0.00044463921221904457,0.013332133181393147,0.012533798580989242,0.00044178127427585423,0.013299911515787244,0.013207921292632818,0.0004419197211973369,0.013270109426230192,0.013050400419160724,0.0004439580370672047
1607,joint,0.05720117688179016,10.144181251525879,2e-05,1e-05,5e-07,0.006970875663682818,0.006792026571929455,0.0004053568991366774,0.007004045881330967,0.0069311202969402075,0.00040668039582669735,0.007041803328320384,0.006915629608556628,0.0004107832064619288,0.007082992000505328,0.006824854761362076,0.0004150079330429435
1608,joint,0.09360465034842491,10.849932670593262,2e-05,1e-05,5e-07,0.01151044899597764,0.013020548969507217,0.0005179797299206257,0.011495206505060196,0.011115115135908127,0.0005130470672156662,0.011486286297440529,0.012905505485832691,0.0005110113706905395,0.011482132133096457,0.00853663170710206,0.0005107383331051096
1609,joint,0.08765328302979469,7.045608043670654,2e-05,1e-05,5e-07,0.009469349402934313,0.012890254613012075,0.0005627917707897723,0.009455644991248846,0.009962979704141617,0.0005562389560509473,0.009449573699384928,0.0126469642855227,0.0005529023765120655,0.009449821431189775,0.012105630245059729,0.0005511273629963398
1610,joint,0.06277705729007721,6.982648849487305,2e-05,1e-05,5e-07,0.007306334795430303,0.0086413798853755,0.0004375819116830826,0.007304325699806213,0.007381783332675695,0.0004336556885391474,0.007306292420253158,0.008458654629066586,0.00043297115189488977,0.0073128140065819025,0.00732732773758471,0.00043393962550908327
1611,joint,0.06375140324234962,13.683266639709473,2e-05,1e-05,5e-07,0.009583508130162954,0.005894928006455302,0.0003187641850672662,0.009600827936083078,0.006215800531208515,0.00031928396492730826,0.009623353136703372,0.005770319839939475,0.00032327917870134115,0.009651413653045893,0.006121849291957915,0.00032807512616273016
1612,joint,0.0829927958548069,10.233599662780762,2e-05,1e-05,5e-07,0.009790214244276285,0.010405899491161108,0.0004439055628608912,0.009828258771449327,0.010483978781849146,0.0004418377939146012,0.009869332425296307,0.010543849784880877,0.0004429335240274668,0.009913285728543997,0.010383883956819773,0.00044542012619785964
1613,joint,0.10575146600604057,16.7125244140625,2e-05,1e-05,5e-07,0.01656031608581543,0.010451308451592922,0.0003911835956387222,0.016547732520848513,0.009317993652075529,0.0003902294847648591,0.016539609292522073,0.009316878393292427,0.00039333275344688445,0.016535384580492973,0.008910009171813726,0.0003974878927692771
1614,joint,0.12218663655221462,9.635890007019043,2e-05,1e-05,5e-07,0.013886760687455535,0.01705129398033023,0.0006868448108434677,0.013887354405596852,0.015102107543498278,0.0006812118226662278,0.013892099494114518,0.016447926871478558,0.0006786788871977478,0.013902483507990837,0.015292848460376263,0.0006770329346181825
1615,joint,0.1468723714351654,9.346487998962402,2e-05,1e-05,5e-07,0.017350004520267248,0.024697510292753577,0.000561845168704167,0.017327688168734312,0.02596682496368885,0.0005612254899460822,0.0173106431029737,0.011774601647630334,0.0005645594937959686,0.01729808235540986,0.01289184344932437,0.0005675492284353822
1616,joint,0.0675053596496582,9.77933120727539,2e-05,1e-05,5e-07,0.008953210897743702,0.0073130258824676275,0.0003907057543983683,0.008919361745938659,0.00765975983813405,0.0003890328953275457,0.008887574076652527,0.007527787005528808,0.00039111495425459,0.008857577806338668,0.007822002517059445,0.00039420730900019407
1617,joint,0.07708380743861198,6.55374002456665,2e-05,1e-05,5e-07,0.008865555748343468,0.010475268121808767,0.00045703575597144663,0.008838474284857512,0.010902546346187592,0.0004553823673631996,0.008816010784357786,0.009169450961053371,0.0004568396107060835,0.00879812496714294,0.009390192572027445,0.00045892890193499625
1618,joint,0.07822537794709206,7.450769901275635,2e-05,1e-05,5e-07,0.009591497015208006,0.008454110939055681,0.00046671958989463747,0.009588657412678003,0.009488720446825027,0.00046124382060952485,0.009591477457433939,0.009695108514279127,0.00045997006236575544,0.009599439334124327,0.010368365328758955,0.000460070266854018
1619,joint,0.11823753267526627,8.643070220947266,2e-05,1e-05,5e-07,0.012006109580397606,0.01811632141470909,0.0006582060013897717,0.012002747971564531,0.018623225390911102,0.0006519993767142296,0.012005730997771025,0.015185706783086061,0.0006505600176751614,0.012012761551886797,0.015672776848077774,0.0006513885746244341
1620,joint,0.11285404488444328,7.798900127410889,2e-05,1e-05,5e-07,0.01259551476687193,0.013202513568103313,0.000545882125152275,0.012557517271488905,0.01574323559179902,0.0005430315795820206,0.012525971978902817,0.015249932650476694,0.0005455348291434348,0.012497661169618368,0.016296954359859228,0.0005502894637174904
1621,joint,0.05443732626736164,10.034740447998047,2e-05,1e-05,5e-07,0.005587137769907713,0.007357450667768717,0.0003812862269114703,0.005590412067249417,0.007231921423226595,0.00038153992500156164,0.0056050054263323545,0.007864319952204823,0.00038469384890049696,0.005630135536193848,0.008035050705075264,0.00038837270403746516
1622,joint,0.15016605705022812,16.542341232299805,2e-05,1e-05,5e-07,0.01931763719767332,0.0197332170791924,0.0005166691262274981,0.019253727979958057,0.01873219246044755,0.0005087379540782422,0.019191453233361244,0.0159898204728961,0.000505177624290809,0.019132299814373255,0.016780843026936054,0.000504276278661564
1623,joint,0.05481782928109169,4.7819976806640625,2e-05,1e-05,5e-07,0.005440086591988802,0.00759575585834682,0.00042768959247041494,0.005441705929115415,0.008004301460459828,0.0004266626201570034,0.005451705539599061,0.007882373873144388,0.00042883623973466456,0.005468625342473388,0.007816626224666834,0.0004334626719355583
1624,joint,0.48402539640665054,10.878922462463379,2e-05,1e-05,5e-07,0.0959372438956052,0.024192329961806536,0.0004574386985041201,0.09597062482498586,0.022024522302672267,0.0004555789055302739,0.09601076459512115,0.026893855771049857,0.00045616825809702277,0.0960549982264638,0.0251131528057158,0.0004587325965985656
1625,joint,0.14792126789689064,15.057048797607422,2e-05,1e-05,5e-07,0.01814760686829686,0.017849608790129423,0.0005483585991896689,0.018095948733389378,0.019153830129653215,0.0005413026956375688,0.01805551676079631,0.01911621680483222,0.0005386599368648604,0.018025325145572424,0.017312191426753998,0.0005367047851905227
1626,joint,0.07389723509550095,10.25914478302002,2e-05,1e-05,5e-07,0.009460984729230404,0.007825306849554181,0.00046542442578356713,0.009440527763217688,0.007898435927927494,0.00045925348240416497,0.009428339544683695,0.00916201202198863,0.00045884359860792756,0.009420687798410654,0.009416539687663317,0.0004608825402101502
1627,joint,0.06542319245636463,11.123127937316895,2e-05,1e-05,5e-07,0.008048752322793007,0.008323426824063063,0.00043066802027169615,0.007997760083526373,0.008149501401931047,0.000426011232775636,0.00795844360254705,0.008142964215949178,0.0004260506830178201,0.007926825201138854,0.0071650403551757336,0.00042774900794029236
1628,joint,0.06663140654563904,11.14201831817627,2e-05,1e-05,5e-07,0.00779405003413558,0.008453944465145469,0.00041483755921944976,0.007788165006786585,0.008415067102760077,0.0004107938293600455,0.007794060977175832,0.008317794417962432,0.00041220679122488946,0.007808609865605831,0.008608074393123388,0.00041379973117727786
1629,joint,0.05075049214065075,6.054591178894043,2e-05,1e-05,5e-07,0.005595490336418152,0.006408338434994221,0.00042676355224102736,0.005574788432568312,0.006916038691997528,0.00042822989053092897,0.005572548834607005,0.005942708346992731,0.00043541881314013153,0.005582165438681841,0.007424840237945318,0.0004431639245012775
1630,joint,0.05645176209509373,8.845490455627441,2e-05,1e-05,5e-07,0.00734201236627996,0.006559337954968214,0.0003654328756965697,0.007323534227907658,0.006626530783250928,0.0003623521188274026,0.007313269888982177,0.006117631681263447,0.00036362066748552024,0.007310592569410801,0.006399858044460416,0.0003675880143418908
