id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_036_002_cam_00_frame.0085,train,ai_036_002,85,0.013703952543437481,0.010955337435007095,0.7951304316520691,0.9939982295036316,0.7853734493255615,0.01366326492279768,0.010905226692557335,0.7965902090072632,0.9940287470817566,0.7867464423179626,0.01372235082089901,0.010969570837914944,0.7948760986328125,0.9940287470817566,0.7923208475112915,0.01390672754496336,0.01116026472300291,0.7885589599609375,0.994049072265625,0.7950685620307922
ai_036_002_cam_00_frame.0099,train,ai_036_002,99,0.01488447468727827,0.012766018509864807,0.7287496328353882,0.9925333857536316,0.7481117248535156,0.014830763451755047,0.0127079663798213,0.73016357421875,0.9925283193588257,0.7507485747337341,0.014823520556092262,0.012692372314631939,0.7304229736328125,0.9925283193588257,0.7545871138572693,0.014924978837370872,0.012785911560058594,0.7231496572494507,0.9925283193588257,0.7576034665107727
ai_019_007_cam_00_frame.0000,train,ai_019_007,0,0.08222860097885132,0.06812083721160889,0.2080129086971283,0.9169871211051941,0.7447051405906677,0.0821358785033226,0.0680127739906311,0.2096099853515625,0.9170583486557007,0.745462954044342,0.08197363466024399,0.06781937181949615,0.2144927978515625,0.9171956777572632,0.746631920337677,0.08179967850446701,0.06766670197248459,0.2199757993221283,0.9173940420150757,0.7475852370262146
ai_024_008_cam_00_frame.0099,train,ai_024_008,99,0.052777938544750214,0.045555856078863144,0.4637502133846283,0.9227803945541382,0.8417651653289795,0.0527285560965538,0.04553033038973808,0.4644673764705658,0.9227702021598816,0.8424502015113831,0.05267098546028137,0.045522093772888184,0.4658457636833191,0.9227498769760132,0.8433837294578552,0.05266827344894409,0.0455678328871727,0.4647369384765625,0.92279052734375,0.8448115587234497
ai_019_004_cam_00_frame.0000,train,ai_019_004,0,0.04814395308494568,0.044588446617126465,0.4983317255973816,0.9496561884880066,0.9071775078773499,0.048032861202955246,0.044480156153440475,0.5027872920036316,0.94964599609375,0.9075473546981812,0.04788129776716232,0.04433543607592583,0.5108693838119507,0.9495798945426941,0.9076352715492249,0.047766298055648804,0.044224005192518234,0.514678955078125,0.949554443359375,0.9078879952430725
ai_019_004_cam_00_frame.0099,train,ai_019_004,99,0.06405024975538254,0.059054624289274216,0.507110595703125,0.9347025752067566,0.8492539525032043,0.06404364109039307,0.059043221175670624,0.509429931640625,0.9347890615463257,0.8490111231803894,0.06407355517148972,0.059064000844955444,0.5098724365234375,0.9349517822265625,0.848799467086792,0.06412933021783829,0.05911403149366379,0.5079803466796875,0.9350484609603882,0.8487340211868286
ai_052_008_cam_01_frame.0099,train,ai_052_008,99,0.02122652716934681,0.01867711916565895,0.7240664958953857,0.9843172430992126,0.8645989298820496,0.021128682419657707,0.01859414204955101,0.7308952808380127,0.9843223690986633,0.8648471236228943,0.02097642980515957,0.018463172018527985,0.7408279776573181,0.9843681454658508,0.866250216960907,0.020904244855046272,0.01841805875301361,0.743967592716217,0.9843884706497192,0.8678222894668579
ai_026_013_cam_00_frame.0000,train,ai_026_013,0,0.04500400274991989,0.02988312765955925,0.3499094843864441,0.9859161376953125,0.8566316962242126,0.044973716139793396,0.029769135639071465,0.355224609375,0.9859822988510132,0.8570041060447693,0.0449313148856163,0.02970229648053646,0.3634389340877533,0.9860382080078125,0.8573114275932312,0.04490913078188896,0.029802165925502777,0.3657633662223816,0.9860636591911316,0.8579764366149902
ai_055_006_cam_00_frame.0000,train,ai_055_006,0,0.041235920041799545,0.038597192615270615,0.5088602900505066,0.9605051875114441,0.796551525592804,0.041183650493621826,0.03854692727327347,0.5108591914176941,0.9605204463005066,0.7966825366020203,0.04114387184381485,0.038513388484716415,0.5192057490348816,0.9605662226676941,0.7971391081809998,0.04118003696203232,0.03855179250240326,0.5214487910270691,0.9605764150619507,0.7975823283195496
ai_054_008_cam_00_frame.0000,train,ai_054_008,0,0.05789458006620407,0.054541029036045074,0.5045709013938904,0.9134654998779297,0.5376267433166504,0.057886239141225815,0.0545353889465332,0.506188690662384,0.9134654998779297,0.5375211238861084,0.05791954696178436,0.05457418039441109,0.5046319961547852,0.9134604334831238,0.536949098110199,0.05802704766392708,0.05467671900987625,0.5024241209030151,0.9133993983268738,0.5363315939903259
ai_044_009_cam_00_frame.0000,train,ai_044_009,0,0.09931652247905731,0.09324835240840912,0.618804931640625,0.8556722402572632,0.39087918400764465,0.09929215162992477,0.09322541952133179,0.623138427734375,0.8556722402572632,0.38953325152397156,0.09928888082504272,0.09322935342788696,0.6292266845703125,0.8556722402572632,0.3881317675113678,0.09932775795459747,0.09327196329832077,0.6308237910270691,0.8556773066520691,0.3866708278656006
ai_052_010_cam_00_frame.0000,train,ai_052_010,0,0.025794006884098053,0.023949872702360153,0.5749715566635132,0.9846395254135132,0.8209059238433838,0.025767292827367783,0.02394193969666958,0.5757497549057007,0.9846547842025757,0.8210412859916687,0.025785408914089203,0.023988431319594383,0.5728861689567566,0.9846293330192566,0.8210189342498779,0.025881346315145493,0.02410094067454338,0.5670980215072632,0.9846242666244507,0.8205896615982056
ai_052_004_cam_00_frame.0000,train,ai_052_004,0,0.04624263197183609,0.04297990724444389,0.4781443476676941,0.9576925039291382,0.7683345079421997,0.04623047262430191,0.04296913743019104,0.4775848388671875,0.9576975703239441,0.7682891488075256,0.0462326779961586,0.0429852232336998,0.4744618833065033,0.9577382802963257,0.7687169909477234,0.04627498239278793,0.04304178059101105,0.4718882441520691,0.9576873779296875,0.7691088914871216
ai_053_018_cam_00_frame.0000,train,ai_053_018,0,0.028811831027269363,0.02600880153477192,0.7018282413482666,0.9705221652984619,0.9468479752540588,0.02878294698894024,0.025922199711203575,0.7057145237922668,0.9705322980880737,0.946720540523529,0.028809456154704094,0.025849182158708572,0.7097992300987244,0.9705170392990112,0.9465342164039612,0.02887476235628128,0.0258110910654068,0.7117016315460205,0.9705069065093994,0.9462183713912964
ai_054_006_cam_00_frame.0000,train,ai_054_006,0,0.027789678424596786,0.02467273734509945,0.6066945791244507,0.9818064570426941,0.7912635803222656,0.0277347844094038,0.024620389565825462,0.6110941767692566,0.9817962646484375,0.7916098833084106,0.027699168771505356,0.02459457516670227,0.6150411367416382,0.9818522334098816,0.7910645008087158,0.027751442044973373,0.024648910388350487,0.6147969961166382,0.9818471670150757,0.7914994359016418
ai_008_004_cam_00_frame.0000,train,ai_008_004,0,0.010695825330913067,0.01001785509288311,0.8430938720703125,0.9949137568473816,0.8902997374534607,0.01058075949549675,0.009903172962367535,0.8434194326400757,0.9949086904525757,0.8897063732147217,0.010472914204001427,0.009791801683604717,0.8416646718978882,0.9949290156364441,0.8902415037155151,0.010482154786586761,0.009795654565095901,0.8389486074447632,0.9949086904525757,0.8903135061264038
ai_027_009_cam_02_frame.0099,train,ai_027_009,99,0.022385649383068085,0.020521705970168114,0.596771240234375,0.9827779531478882,0.9208377599716187,0.022327564656734467,0.020473545417189598,0.598419189453125,0.9827880859375,0.9206183552742004,0.02232709899544716,0.02047978714108467,0.597412109375,0.9828033447265625,0.9200723171234131,0.022458186373114586,0.02061963826417923,0.5951182246208191,0.9828287959098816,0.9199197292327881
ai_048_007_cam_00_frame.0001,train,ai_048_007,1,0.020656822249293327,0.019024517387151718,0.7078196406364441,0.9839732050895691,0.9166299104690552,0.0205630324780941,0.01893090456724167,0.7113698720932007,0.9840037226676941,0.916481077671051,0.020406175404787064,0.018770162016153336,0.7154032588005066,0.9840139150619507,0.9168440699577332,0.020303189754486084,0.01867162063717842,0.7183024287223816,0.9840189814567566,0.9166716933250427
ai_002_003_cam_00_frame.0000,train,ai_002_003,0,0.029873421415686607,0.028196729719638824,0.6220449209213257,0.9683024287223816,0.838769793510437,0.0297490656375885,0.02807532623410225,0.6287333369255066,0.9682871699333191,0.8387941122055054,0.02960885874927044,0.02794376015663147,0.632354736328125,0.9683024287223816,0.8391463756561279,0.029562650248408318,0.027896732091903687,0.6292673945426941,0.968292236328125,0.8389073014259338
ai_044_006_cam_01_frame.0099,train,ai_044_006,99,0.02787759341299534,0.02083601988852024,0.6250501871109009,0.9827412962913513,0.7536448836326599,0.027861109003424644,0.02081042155623436,0.6271560192108154,0.9827362298965454,0.7537776827812195,0.027838513255119324,0.020766841247677803,0.6283462643623352,0.9827616214752197,0.7541265487670898,0.027874691411852837,0.02078694850206375,0.6270949840545654,0.9827870726585388,0.7540361881256104
ai_027_005_cam_00_frame.0000,train,ai_027_005,0,0.05263277515769005,0.047247957438230515,0.5924733877182007,0.9460958242416382,0.8675110340118408,0.05256728455424309,0.04715029522776604,0.595123291015625,0.9460856318473816,0.8680185079574585,0.05251609534025192,0.04706393927335739,0.5968882441520691,0.9460245966911316,0.8681917190551758,0.05255059525370598,0.04709114879369736,0.5934092402458191,0.9459890127182007,0.8689663410186768
