step,loss,grad_norm,k1/global,k1/local,k1/edge
520,0.01806824468076229,0.08968577533960342,0.010292922845110297,0.007426742929965258,0.0003485785855446011
521,0.01607916411012411,0.17653876543045044,0.008413560222834349,0.0073108423966914415,0.00035476250923238695
522,0.023268955759704113,0.4067959487438202,0.011725268559530377,0.011026415741071105,0.0005172720993869007
523,0.03359807562083006,0.110426165163517,0.01603375282138586,0.017072761431336403,0.0004915625904686749
524,0.03173694759607315,0.2442140281200409,0.01909204199910164,0.01214966457337141,0.0004952411400154233
525,0.019486162811517715,0.13559632003307343,0.010398153215646744,0.008647869108244777,0.00044014034210704267
526,0.14769782591611147,0.45988303422927856,0.09652967425063252,0.05025265668518841,0.0009155009756796062
527,0.033700219821184874,0.17606312036514282,0.01516404701396823,0.01783414138481021,0.0007020320044830441
528,0.01501142606139183,0.18193812668323517,0.007497214479371905,0.0071469651302322745,0.0003672462407848798
529,0.04625554941594601,0.135789692401886,0.021682575345039368,0.02380999131128192,0.0007629841566085815
530,0.023143052589148283,0.08950164914131165,0.010823249816894531,0.011933062225580215,0.000386740910471417
531,0.0322832902893424,0.1623193621635437,0.016426987946033478,0.015271360985934734,0.0005849424051120877
532,0.040509503334760666,0.11454679816961288,0.022313803434371948,0.0175234442576766,0.0006722564867231995
533,0.07072951458394527,0.5140604376792908,0.04978469246998429,0.020234903320670128,0.0007099160429788753
534,0.02455103024840355,0.11044710874557495,0.014415907207876444,0.00960633298382163,0.0005287899111863226
535,0.07068341504782438,0.1881910115480423,0.05241041490808129,0.0176021046936512,0.000670894660288468
536,0.027366572991013527,0.15721043944358826,0.014142293948680162,0.012748715467751026,0.0004755628906423226
537,0.018569243606179953,0.13797180354595184,0.011268219212070107,0.006945031462237239,0.00035599275724962354
538,0.02998911775648594,0.49771860241889954,0.019399621058255434,0.010099983308464289,0.0004895139718428254
539,0.0434085950255394,0.30473053455352783,0.025844884105026722,0.017029509879648685,0.0005341997311916202
540,0.031236604787409306,0.34029340744018555,0.015361477620899677,0.015345441177487373,0.0005296864255797118
541,0.05686716176569462,0.2549079656600952,0.03168281074613333,0.024655950255692005,0.0005283977661747485
542,0.033215003088116646,0.3351755142211914,0.019558363128453493,0.013130462262779474,0.0005261783517198637
543,0.05218140408396721,0.1840403974056244,0.021654866635799408,0.02958853170275688,0.0009380044648423791
544,0.02578612882643938,0.27716925740242004,0.012018280569463968,0.013232264667749405,0.0005355839675758034
545,0.03477415908128023,0.290252149105072,0.019035112112760544,0.015104416757822037,0.0006346298032440245
546,0.02836465183645487,0.18506230413913727,0.01722492417320609,0.010667847003787756,0.00047187888412736356
547,0.017395558767020702,0.46045979857444763,0.009818003047257662,0.007160591660067439,0.00041696451080497354
548,0.022388034500181675,0.13729341328144073,0.011714178370311856,0.010191229870542884,0.0004826266085729003
549,0.038929891772568226,0.27849888801574707,0.02140688756480813,0.016949743032455444,0.0005732621648348868
550,0.05737391673028469,0.11352190375328064,0.03516371315345168,0.021628713700920343,0.0005814883043058217
551,0.03960123658180237,0.19954904913902283,0.017920831218361855,0.02092160005122423,0.0007588070875499398
552,0.02349128620699048,0.6619148850440979,0.014921612571924925,0.008144327439367771,0.0004253472725395113
553,0.024961567483842373,0.19108249247074127,0.014409877825528383,0.010071123018860817,0.0004805670469067991
554,0.03970481362193823,0.1640005260705948,0.022720346692949533,0.01644135918468237,0.0005431092868093401
555,0.03093187790364027,0.16425073146820068,0.02238323725759983,0.008096070028841496,0.0004525714903138578
556,0.029413897544145584,0.18305490911006927,0.014383164700120687,0.014445335138589144,0.0005853980546817183
557,0.028115623630583286,0.0797141045331955,0.012902978342026472,0.014727119356393814,0.00048552476800978184
558,0.2393046710640192,0.4406033158302307,0.155530602671206,0.08273536432534456,0.0010387057554908097
559,0.030082336626946926,0.41768506169319153,0.02000423241406679,0.009626290295273066,0.0004518133937381208
560,0.012282220181077719,0.14755955338478088,0.007459378335624933,0.004486221470870078,0.00033662019995972514
561,0.05798243638128042,0.32608309388160706,0.038411276414990425,0.018924035131931305,0.0006471225351560861
562,0.03747955523431301,0.34090179204940796,0.01743311993777752,0.01963718538172543,0.00040924889617599547
563,0.03344293078407645,0.3253713846206665,0.017797655891627073,0.015262251487001777,0.00038302452594507486
564,0.061238424852490425,0.07213756442070007,0.031102885957807302,0.029466163367033005,0.0006693744799122214
565,0.035334236454218626,0.35976970195770264,0.025415003299713135,0.009527536574751139,0.0003916971036233008
566,0.06900743022561073,0.11583541333675385,0.03043895959854126,0.03768709674477577,0.0008813721360638738
567,0.028177907690405846,0.08916199952363968,0.01667287666350603,0.01103113405406475,0.0004738965508295223
568,0.0664497883990407,0.190642312169075,0.03290994372218847,0.03297045244835317,0.000569395546335727
569,0.019784988835453987,0.0984332486987114,0.011719670612365007,0.007644956232979894,0.0004203624412184581
570,0.030817304737865925,0.1993398368358612,0.017170234583318233,0.013112572953104973,0.0005344975361367688
571,0.041015843860805035,0.1986885666847229,0.024477210827171803,0.016003309516236186,0.000535323386429809
572,0.03456432372331619,0.0673331618309021,0.0157511867582798,0.018109324388206005,0.0007038124604150653
573,0.035534968599677086,0.3418707549571991,0.020757379941642284,0.01422792300581932,0.0005496647208929062
574,0.03696490451693535,0.1451517641544342,0.01612943969666958,0.02007800992578268,0.0007574550691060722
575,0.031116483733057976,0.15156204998493195,0.0163773437961936,0.014225974678993225,0.0005131644720677286
576,0.02099624741822481,0.12582890689373016,0.010670655872672796,0.009868935216218233,0.00045665635843761265
577,0.1298525845631957,0.5042060017585754,0.10555422538891435,0.0233365788590163,0.0009617733594495803
578,0.030603468418121338,0.15286408364772797,0.015680331736803055,0.014490303583443165,0.00043283376726321876
579,0.14499559719115496,0.1182379499077797,0.12072980310767889,0.023376270895823836,0.000889533490408212
580,0.02558029443025589,0.1247991994023323,0.014117499813437462,0.011049113003537059,0.000413682108046487
581,0.03053099475800991,0.45783761143684387,0.02180997934192419,0.008311468642205,0.00040954805444926023
582,0.027637300081551075,0.17569652199745178,0.014673566445708275,0.012478322256356478,0.0004854120488744229
583,0.026788626797497272,0.17217780649662018,0.016666113398969173,0.009603243554010987,0.0005192693643039092
584,0.02818941418081522,0.4089425504207611,0.018672134960070252,0.00912323547527194,0.0003940423484891653
585,0.014688295312225819,0.1796470284461975,0.008167489431798458,0.006073221331462264,0.0004475844471016899
586,0.033761209808290005,0.3551604449748993,0.023270814679563046,0.009966976009309292,0.0005234191485214978
587,0.024811442010104656,0.30448561906814575,0.015811495250090957,0.008628839859738946,0.00037110679841134697
588,0.05626092292368412,0.19579967856407166,0.02536932472139597,0.03029634989798069,0.0005952484789304435
589,0.02820212859660387,0.42140719294548035,0.015132047701627016,0.012565986718982458,0.0005040945543441921
590,0.02204617764800787,0.0801382064819336,0.010684158653020859,0.010818820912390947,0.0005431973841041327
591,0.03569684596732259,0.22438819706439972,0.014975758735090494,0.020312285516411066,0.0004088017449248582
592,0.023120854515582323,0.17781510949134827,0.013387763174250722,0.009211497032083571,0.0005215939600020647
593,0.028276226483285427,0.20841331779956818,0.01654788665473461,0.011205554008483887,0.0005227852234384045
594,0.024112824350595474,0.2257758527994156,0.0132141737267375,0.010448841378092766,0.0004498082271311432
595,0.025230150669813156,0.2589947581291199,0.015790177509188652,0.008970411494374275,0.00046956189908087254
596,0.0329961022362113,0.09791333973407745,0.01427445374429226,0.018047137185931206,0.0006745121208950877
597,0.027279418893158436,0.222420796751976,0.019514632876962423,0.007416053907945752,0.0003487309149932116
598,0.020655193366110325,0.2684718072414398,0.01242390600964427,0.00786249479278922,0.0003687925636768341
599,0.03800988011062145,0.2579563856124878,0.018643096089363098,0.018680728040635586,0.0006860561552457511
600,0.031940585002303123,0.3338899612426758,0.018056165426969528,0.013230212032794952,0.0006542073679156601
601,0.021335766650736332,0.2715192139148712,0.013071405235677958,0.007866275031119585,0.00039808565634302795
602,0.03149494528770447,0.6764995455741882,0.022362868301570415,0.00870440248399973,0.00042767543345689774
603,0.03364567970857024,0.08080952614545822,0.01670856005512178,0.01638334267772734,0.0005537758988793939
604,0.034188500605523586,0.3443986475467682,0.01587270339950919,0.017773195169866085,0.0005426023271866143
605,0.01458638347685337,0.17142249643802643,0.00870429677888751,0.005551962414756417,0.0003301239776192233
606,0.03644324280321598,0.15058159828186035,0.020096941851079464,0.015759944915771484,0.000586356152780354
607,0.028365937061607838,0.14591805636882782,0.013763803523033857,0.014058213215321302,0.0005439200904220343
608,0.04410567507147789,0.13528265058994293,0.02526839915663004,0.018117541447281837,0.0007197327504400164
609,0.04930959641933441,0.521704912185669,0.03316412679851055,0.015553637873381376,0.0005918315146118402
610,0.030832194723188877,0.2317243367433548,0.016732570715248585,0.013527968898415565,0.000571655051317066
611,0.03052952140569687,0.18065471947193146,0.01899570319801569,0.011049951426684856,0.0004838663444388658
612,0.022166547365486622,0.31778648495674133,0.01189692597836256,0.009735935367643833,0.0005336869216989726
613,0.02436815667897463,0.1885695606470108,0.016412456054240465,0.007479849504306912,0.00047585100401192904
614,0.02913737576454878,0.2723878026008606,0.017903036437928677,0.010759079828858376,0.00047525897389277816
615,0.028845255728811026,0.17923179268836975,0.01138014579191804,0.016820764169096947,0.0006443457677960396
616,0.029202240519225597,0.28746497631073,0.015119487885385752,0.013497032225131989,0.0005857212236151099
617,0.03336892556399107,0.3401605486869812,0.02211027592420578,0.01071918336674571,0.000539465225301683
618,0.02194850891828537,0.5219244956970215,0.011795067228376865,0.009662844240665436,0.0004905974492430687
619,0.030791468918323517,0.13059039413928986,0.015185196418315172,0.014951170422136784,0.0006551016413141042
620,0.043048176914453506,0.259991317987442,0.01679067872464657,0.025659481529146433,0.0005980186688248068
621,0.03804065007716417,0.21513763070106506,0.01812245137989521,0.019523137249052525,0.00039506105531472713
622,0.17100971471518278,0.41883182525634766,0.10513838566839695,0.06481863046064973,0.0010527044360060245
623,0.02960076741874218,0.11747099459171295,0.017025870271027088,0.012018478941172361,0.000556417420739308
624,0.05109928362071514,0.16393151879310608,0.032130439998582006,0.018437740858644247,0.0005310999549692497
625,0.027713191229850054,0.13761305809020996,0.01212659408338368,0.014989841147325933,0.0005967569159111008
626,0.03662517946213484,0.19893601536750793,0.01891061896458268,0.017178207635879517,0.000536351086338982
627,0.04862566851079464,0.5978522300720215,0.028034592047333717,0.019865891430526972,0.0007251850329339504
628,0.016089589335024357,0.10971043258905411,0.007761819055303931,0.007888388819992542,0.00043938079033978283
629,0.04501406755298376,0.2747907340526581,0.02385389804840088,0.020530924201011658,0.00062924440135248
630,0.021558850072324276,0.13553310930728912,0.011268265079706907,0.009826542343944311,0.0004640417464543134
631,0.04113291949033737,0.6379919648170471,0.02660195715725422,0.013901148922741413,0.0006298153311945498
632,0.06496284529566765,0.36056724190711975,0.034824421629309654,0.029402089305222034,0.0007363329059444368
633,0.04072435759007931,0.12975911796092987,0.019183711148798466,0.02072338294237852,0.0008172628877218813
634,0.02504354016855359,0.4137462079524994,0.014743400970473886,0.009793816599994898,0.0005063219141447917
635,0.025914686731994152,0.08264026045799255,0.013689895626157522,0.011752619873732328,0.0004721717559732497
636,0.036886703222990036,0.08459198474884033,0.019425170496106148,0.016756198834627867,0.0007053333974909037
637,0.017316444776952267,0.11424542963504791,0.00811802176758647,0.008793229702860117,0.0004051937285112217
638,0.05198979191482067,0.2623177170753479,0.02035539224743843,0.030971352942287922,0.0006630450807278976
639,0.050539618358016014,0.1204751655459404,0.029142947867512703,0.020574751310050488,0.0008219185983762145
640,0.1211994094774127,0.39787963032722473,0.09724626177921891,0.023028572788462043,0.000924578751437366
641,0.023903852328658104,0.22544868290424347,0.014233583584427834,0.00924436841160059,0.0004258998524164781
642,0.07872271537780762,0.25143688917160034,0.050539037212729454,0.027426213026046753,0.0007574626361019909
643,0.19824744574725628,0.2244378924369812,0.13514080736786127,0.06211457401514053,0.0009920749143930152
644,0.03107047639787197,0.24668239057064056,0.016797675751149654,0.0137006975710392,0.0005721012275898829
645,0.11889045126736164,0.13577419519424438,0.09602733049541712,0.021907039918005466,0.0009560766920913011
646,0.026142953895032406,0.19062350690364838,0.013275815639644861,0.012367060873657465,0.0005000759847462177
647,0.02124378550797701,0.18376179039478302,0.01073287334293127,0.010050077456980944,0.000460834737168625
648,0.03181992471218109,0.47818002104759216,0.01806171564385295,0.013230056036263704,0.0005281523481244221
649,0.03636852838099003,0.2538192868232727,0.02350725792348385,0.012237837305292487,0.0006234325410332531
650,0.06092733144760132,0.09158521145582199,0.03868744242936373,0.02173554990440607,0.0005043377313995734
651,0.0435656625777483,0.20800092816352844,0.02190648578107357,0.02102223550900817,0.0006369412876665592
652,0.019230390433222055,0.08411923050880432,0.011519347550347447,0.007251461036503315,0.00045958081318531185
653,0.018043309450149536,0.1414831131696701,0.010856089647859335,0.006787029327824712,0.00040018973231781274
654,0.019024715293198824,0.11451501399278641,0.010874147992581129,0.007703559007495642,0.00044700753642246127
655,0.01922048954293132,0.2508440613746643,0.01220893394201994,0.006550987367518246,0.0004605681751854718
656,0.017942714504897594,0.19551485776901245,0.009710678132250905,0.007760070264339447,0.00047196599189192057
657,0.04990456812083721,0.288247674703598,0.027417206205427647,0.021839688066393137,0.0006476743146777153
658,0.014435113873332739,0.5816992521286011,0.007154961582273245,0.006846643052995205,0.0004335085104685277
659,0.040251707658171654,0.25534072518348694,0.018195820041000843,0.021245152689516544,0.0008107381290756166
660,0.16796287521719933,0.3444879949092865,0.09881866723299026,0.06809448637068272,0.0010497127077542245
661,0.020145033486187458,0.16797350347042084,0.010390093782916665,0.009223845787346363,0.000531093857716769
662,0.043305850587785244,0.2955489158630371,0.018914124462753534,0.02372748078778386,0.0006642440857831389
663,0.04236154817044735,0.47522038221359253,0.023509543389081955,0.01815334614366293,0.0006986595399212092
664,0.03528370149433613,0.14757277071475983,0.019512683153152466,0.015222563873976469,0.0005484563298523426
665,0.027165090898051858,0.12687867879867554,0.01515086239669472,0.011425397708080709,0.0005888308223802596
666,0.02529843896627426,0.2392827421426773,0.013774956110864878,0.011086765909567475,0.00043671678577084094
667,0.17183099500834942,0.34742048382759094,0.12096358090639114,0.04985157400369644,0.0010158430377487093
668,0.025081200525164604,0.3273935914039612,0.014155027456581593,0.010460885241627693,0.0004652891220757738
669,0.02888807374984026,0.09004048258066177,0.015043153893202543,0.013288860325701535,0.0005560590652748942
670,0.016393250785768032,0.316301554441452,0.010234272107481956,0.005776038859039545,0.00038293997931759804
671,0.031440271995961666,0.18367494642734528,0.020298135932534933,0.010686400812119246,0.0004557362262858078
672,0.03777855448424816,0.08701834827661514,0.0160552728921175,0.021010806784033775,0.0007124746043700725
673,0.019191067665815353,0.36849838495254517,0.010918510146439075,0.007786888396367431,0.00048566875921096653
674,0.02797946147620678,0.23542530834674835,0.016097585204988718,0.011388241779059172,0.0004936356708640233
675,0.1542039606720209,0.17149625718593597,0.11130858212709427,0.041687374003231525,0.0012080038140993565
676,0.04380412865430117,0.1757821887731552,0.020102922804653645,0.022872257977724075,0.000828949298011139
677,0.04380971100181341,0.15200422704219818,0.01699415547773242,0.02619400667026639,0.0006215502944542095
678,0.02520753350108862,0.2688581645488739,0.011385153513401747,0.013299318961799145,0.0005230609967838973
679,0.14005106315016747,0.3853451609611511,0.10514392424374819,0.03363359905779362,0.0012735401978716254
680,0.01480663986876607,0.4477904438972473,0.009320398094132543,0.005154253449290991,0.0003319875686429441
681,0.011794163845479488,0.14030401408672333,0.006839323090389371,0.004612412070855498,0.0003424287569941953
682,0.027142349630594254,0.22044901549816132,0.014218226075172424,0.012440119870007038,0.0004840055335080251
683,0.025977940298616886,0.14187239110469818,0.011554857948794961,0.013795146718621254,0.0006279353401623666
684,0.023528113961219788,0.25065872073173523,0.014668337535113096,0.008482354693114758,0.00037742160202469677
685,0.0339536527171731,0.25683724880218506,0.014452435541898012,0.01876727445051074,0.0007339435396715999
686,0.03339741099625826,0.24421556293964386,0.015644690953195095,0.017062085680663586,0.0006906351773068309
687,0.02449167426675558,0.5548058152198792,0.01800729613751173,0.006167511455714703,0.00031686644069850445
688,0.02889715414494276,0.15120312571525574,0.013869528658688068,0.014414540957659483,0.0006130851688794792
689,0.029791255481541157,0.48691031336784363,0.02151781739667058,0.007850947557017207,0.0004224894946673885
690,0.013809127733111382,0.25227344036102295,0.007538351230323315,0.005921895382925868,0.00034888091613538563
691,0.029650659300386906,0.2960701286792755,0.01843851525336504,0.010658756829798222,0.000553387711988762
692,0.020029475912451744,0.4561632573604584,0.010371471289545298,0.009105643723160028,0.0005523612489923835
693,0.03506181016564369,0.12049949914216995,0.01728964690119028,0.017261424334719777,0.0005107400356791914
694,0.019167750142514706,0.218666672706604,0.011646796483546495,0.007161978166550398,0.00035897466295864433
695,0.02272234484553337,0.14959236979484558,0.013146164827048779,0.009138411609455943,0.0004377680743345991
696,0.017621067818254232,0.5949212908744812,0.009808394126594067,0.007446209900081158,0.00036646422813646495
697,0.03801501728594303,0.15869435667991638,0.020357769448310137,0.01703022886067629,0.0006270195008255541
698,0.01805051788687706,0.1606505662202835,0.007855898002162576,0.00984887545928359,0.000345744178048335
699,0.02541700191795826,0.16713795065879822,0.015940008219331503,0.009028047788888216,0.00044894618622493
700,0.04801715258508921,0.217076376080513,0.023653488140553236,0.023802070412784815,0.0005615912086796016
701,0.017020112369209528,0.161627396941185,0.008712904993444681,0.007852113922126591,0.000455092522315681
702,0.03338999301195145,0.1666400283575058,0.017388033214956522,0.01542740873992443,0.0005745488160755485
703,0.13767812959849834,0.43579381704330444,0.11047818791121244,0.026202352717518806,0.0009975969151128083
704,0.014911522157490253,0.4676651656627655,0.008437546668574214,0.006071174051612616,0.0004028009425383061
705,0.025168112479150295,0.13049127161502838,0.015670928172767162,0.009142965776845813,0.00035421704524196684
706,0.03278803266584873,0.22641229629516602,0.02097909338772297,0.011337812058627605,0.00047112545871641487
707,0.03255660552531481,0.15804937481880188,0.014946077950298786,0.01697926828637719,0.0006312602490652353
708,0.029369672760367393,0.21143583953380585,0.0169293200597167,0.011927446816116571,0.0005129047203809023
709,0.16413907520473003,0.2560615837574005,0.1137964827939868,0.04920484125614166,0.0011377536866348237
710,0.05105880834162235,0.16269893944263458,0.028034170158207417,0.022320399060845375,0.0007042407523840666
711,0.03270531725138426,0.19998571276664734,0.022921666502952576,0.009223421104252338,0.0005602298479061574
712,0.023243051022291183,0.17518584430217743,0.012588654179126024,0.010226660873740911,0.0004277350672055036
713,0.04608898516744375,0.3080649971961975,0.02059231628663838,0.024954110151156783,0.0005425573472166434
714,0.023681724444031715,0.28411009907722473,0.015011836774647236,0.008271795697510242,0.00039809197187423706
715,0.01921057142317295,0.17442676424980164,0.008385395165532827,0.010388916125521064,0.00043625976832117885
716,0.03368697315454483,0.1462663859128952,0.02023152867332101,0.012880013324320316,0.0005754306039307266
717,0.024243686348199844,0.337979793548584,0.014375032391399145,0.009440270718187094,0.0004283828311599791
718,0.02760239038616419,0.12456434220075607,0.016261213924735785,0.010857809334993362,0.000483367737615481
719,0.04612379148602486,0.07989456504583359,0.018578260205686092,0.02685553953051567,0.0006899915169924498
720,0.02905251272022724,0.24096505343914032,0.015590205788612366,0.012831123545765877,0.0006311826437013224
721,0.08211173675954342,0.09147179871797562,0.040801214054226875,0.04052385035902262,0.0007866733358241618
722,0.15140096098184586,0.3718246519565582,0.10840119235217571,0.041873836889863014,0.0011259301682002842
723,0.05293855629861355,0.12125728279352188,0.035223149694502354,0.017079183366149664,0.0006362222775351256
724,0.023862330242991447,0.24998700618743896,0.012077488470822573,0.011321079451590776,0.000463763513835147
725,0.017679565586149693,0.15459862351417542,0.01037837564945221,0.006889777258038521,0.00041141292604152113
726,0.031163438223302364,0.1455286294221878,0.01598572777584195,0.01464482070878148,0.0005328886327333748
727,0.02247334225103259,0.4968094825744629,0.011631777510046959,0.010303086135536432,0.0005384770920500159
728,0.03619575407356024,0.12155661731958389,0.018446131609380245,0.01725583430379629,0.0004937871708534658
729,0.04537869291380048,0.26789575815200806,0.02115412801504135,0.02370979217812419,0.0005147737392690033
730,0.04301678854972124,0.10603298991918564,0.01954133901745081,0.022696941159665585,0.0007785094494465739
731,0.020100144669413567,0.1101272776722908,0.011809181421995163,0.0077228902373462915,0.0005680720787495375
732,0.02220023889094591,0.13733559846878052,0.01175401359796524,0.00985412998124957,0.0005920950061408803
733,0.022490525618195534,0.25158950686454773,0.011173640377819538,0.010861291084438562,0.00045559437421616167
734,0.03897783160209656,0.23034821450710297,0.021513985935598612,0.016810903092846274,0.0006529444945044816
735,0.020566857419908047,0.10029757767915726,0.012136350385844707,0.0080040383618325,0.0004264682356733829
736,0.028599828481674194,0.48267674446105957,0.020127818454056978,0.008042339934036136,0.0004296697152312845
737,0.03123968280851841,0.1281888633966446,0.017833782359957695,0.012827945873141289,0.0005779551283922046
738,0.01701354794204235,0.1271083950996399,0.009952801745384932,0.00663769175298512,0.0004230545018799603
739,0.0347810136154294,0.13004159927368164,0.017020228784531355,0.017086508683860302,0.0006742756522726268
740,0.022263201884925365,0.13048899173736572,0.013269244926050305,0.008566210744902492,0.0004277466214261949
741,0.048079075291752815,0.07612043619155884,0.01995575800538063,0.027497364208102226,0.0006259551446419209
742,0.21641313657164574,0.3407808542251587,0.154737857170403,0.06069126212969422,0.0009840133279794827
743,0.027233128435909748,0.2852132022380829,0.01693103415891528,0.009907950647175312,0.0003941431932616979
744,0.026312763802707195,0.34902289509773254,0.013447269797325134,0.012314082589000463,0.0005514104850590229
745,0.02513128984719515,0.13614648580551147,0.012602154165506363,0.012013682629913092,0.0005154537502676249
746,0.028750347904860973,0.27966925501823425,0.014766046777367592,0.013287578243762255,0.0006967219524085522
747,0.018621196039021015,0.26179563999176025,0.01267049484886229,0.005596022354438901,0.00035467883571982384
748,0.037000393494963646,0.22514130175113678,0.02439153380692005,0.012156393844634295,0.00045246542140375823
749,0.038016690872609615,0.14598852396011353,0.01858380390331149,0.01884115906432271,0.0005917282542213798
750,0.028832201845943928,0.09562115371227264,0.01598332915455103,0.012349817901849747,0.0004990553570678458
751,0.03034738264977932,0.3971414566040039,0.01909205410629511,0.010737342294305563,0.0005179856671020389
752,0.034157329238951206,0.1292109191417694,0.017703803721815348,0.015720215626060963,0.0007333106477744877
753,0.014332746621221304,0.47232314944267273,0.009731434285640717,0.004279080079868436,0.0003222321975044906
754,0.032444903161376715,0.2507631480693817,0.014596373424865305,0.017129174317233264,0.0007193570490926504
755,0.02912488766014576,0.3163812756538391,0.015248405747115612,0.0132917664013803,0.0005847144057042897
756,0.03814575634896755,0.16506943106651306,0.023691248148679733,0.013854874763637781,0.0005996340478304774
757,0.0329006053507328,0.9287049770355225,0.022499525919556618,0.009883140213787556,0.0005179399158805609
758,0.1596597172319889,0.7201641201972961,0.13281986862421036,0.02586230682209134,0.0009775472281035036
759,0.03136661183089018,0.14623118937015533,0.014842487405985594,0.01588789001107216,0.0006362335261655971
760,0.15918087307363749,0.7741783857345581,0.09894862771034241,0.05918176332488656,0.0010504746460355818
761,0.04684984311461449,0.18680931627750397,0.024247877299785614,0.021933911368250847,0.0006680524093098938
762,0.03564918227493763,0.6037359833717346,0.023068648763000965,0.012036388739943504,0.0005441454122774303
763,0.0442837281152606,0.1133519634604454,0.02379076275974512,0.019752071239054203,0.0007408941455651075
764,0.03757241368293762,0.2787865400314331,0.0179624060401693,0.019091055961325765,0.0005189516523387283
765,0.14668703079223633,0.28350991010665894,0.12011469900608063,0.025603456888347864,0.0009688628488220274
766,0.030653716064989567,0.6321374773979187,0.019029873423278332,0.011044778395444155,0.0005790648865513504
767,0.01915978640317917,0.21707920730113983,0.010089536663144827,0.008663220796734095,0.0004070291033713147
768,0.013937463983893394,0.31616249680519104,0.008897911990061402,0.004663711762987077,0.00037583953235298395
769,0.023851438891142607,0.27989667654037476,0.017026846762746572,0.006414980860427022,0.00040961126796901226
770,0.02795024774968624,0.23946073651313782,0.018101581372320652,0.00936975609511137,0.00047891073336359113
771,0.02550755999982357,0.7798895239830017,0.014251211192458868,0.01074702013283968,0.0005093291692901403
772,0.017845042515546083,0.23339267075061798,0.009148107375949621,0.008230211678892374,0.00046672338794451207
773,0.02804396767169237,0.6117874979972839,0.017611627466976643,0.009964462835341692,0.0004678770783357322
774,0.02310512587428093,0.11753086745738983,0.013489419594407082,0.00905301421880722,0.0005626925849355757
775,0.030739824287593365,0.5074295997619629,0.01797746028751135,0.012181664351373911,0.0005806992703583091
776,0.025555147789418697,0.429459810256958,0.012751780916005373,0.012242283672094345,0.0005610830849036574
777,0.05056980438530445,0.5053442716598511,0.03050727490335703,0.01940393215045333,0.000658595934510231
778,0.04614472948014736,0.19147834181785583,0.026080423034727573,0.019407465122640133,0.0006568429234903306
779,0.048832518979907036,0.11741163581609726,0.023861748166382313,0.024224952794611454,0.0007458202017005533
780,0.02765411650761962,0.4083373248577118,0.01756266423035413,0.009608934400603175,0.0004825192008865997
781,0.020565779879689217,0.19780270755290985,0.009660358540713787,0.010424033273011446,0.00048138745478354394
782,0.03203917946666479,0.48308607935905457,0.02036463189870119,0.011148640420287848,0.0005259076424408704
783,0.04295982886105776,0.26206228137016296,0.022141020745038986,0.020130055956542492,0.0006887528870720416
784,0.1599400993436575,0.41373583674430847,0.12719754315912724,0.0317256199195981,0.0010169323650188744
785,0.03719209413975477,0.11768385022878647,0.01618672674521804,0.02061748132109642,0.00038788588426541537
786,0.03077757265418768,0.19127435982227325,0.01814052928239107,0.012127787340432405,0.0005092567298561335
787,0.02590375579893589,0.1842694878578186,0.015478604007512331,0.00993134779855609,0.0004938046040479094
788,0.025724252685904503,0.38653984665870667,0.017303028609603643,0.007977393921464682,0.0004438282339833677
789,0.03781539015471935,0.3702988624572754,0.020529976580291986,0.01660955883562565,0.0006758554081898183
790,0.02610841393470764,0.18264293670654297,0.013191346544772387,0.012468039523810148,0.00044902767695020884
791,0.03830430842936039,0.42586275935173035,0.02383649069815874,0.013940768782049417,0.0005270495021250099
792,0.017421222291886806,0.3387734889984131,0.010115744546055794,0.006878866348415613,0.0004266116739017889
793,0.02990882657468319,0.2993048429489136,0.014155289623886347,0.0151567324064672,0.0005968042241875082
794,0.029163560830056667,0.23853281140327454,0.01551449578255415,0.013155393302440643,0.0004936709883622825
795,0.055240992456674576,0.2209630012512207,0.024912976194173098,0.029688948299735785,0.0006390700000338256
796,0.018669726327061653,0.2425357699394226,0.010591167490929365,0.007678211200982332,0.0004003475623903796
797,0.07760291174054146,0.14794126152992249,0.052715337369591,0.024244304979220033,0.0006432682857848704
798,0.020918626338243484,0.15530440211296082,0.010033772559836507,0.010426574386656284,0.0004582794790621847
799,0.02417737990617752,0.18280741572380066,0.015691904351115227,0.007946403929963708,0.0005390708247432485
800,0.04987982101738453,0.16973759233951569,0.025635473430156708,0.023441532626748085,0.0008028133888728917
801,0.03156936354935169,0.23401620984077454,0.016406225506216288,0.01463488768786192,0.0005282492784317583
802,0.036766317673027515,0.06270585209131241,0.018156633246690035,0.01799877779558301,0.0006109061796450987
803,0.02589588612318039,0.2227850705385208,0.01624425034970045,0.009294160874560475,0.0003574748188839294
804,0.035439811646938324,0.145481139421463,0.01601402834057808,0.018713943660259247,0.000711841945303604
805,0.02948373183608055,0.0899544358253479,0.01514307502657175,0.01383263012394309,0.0005080258270027116
806,0.03559555299580097,0.4526066184043884,0.022849904373288155,0.012204427272081375,0.0005412211467046291
807,0.012848204700276256,0.32282936573028564,0.0059727345360443,0.006459433934651315,0.0004160353710176423
808,0.018812288530170918,0.23000456392765045,0.009542473126202822,0.00890519144013524,0.00036462444404605776
809,0.03775399923324585,0.16262321174144745,0.017885997891426086,0.01920002745464444,0.0006679747893940657
810,0.02172882668673992,0.12946128845214844,0.013000817969441414,0.008421448059380054,0.0003065607452299446
