step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/edge,base/k1/global,base/k1/local,refined/k1/edge,refined/k1/global,refined/k1/local,refined/k2/edge,refined/k2/global,refined/k2/local,refined/k3/edge,refined/k3/global,refined/k3/local
295,detached_warmup,0.27654220163822174,0.6730589270591736,2e-05,1e-06,0.0,0.000845989678055048,0.03521694615483284,0.029491412453353405,0.0008715520380064845,0.0350221935659647,0.03045871201902628,0.00090184056898579,0.034926638007164,0.031144211068749428,0.0009321098914369941,0.03487135097384453,0.04185925051569939
296,detached_warmup,0.3221029043197632,1.3527274131774902,2e-05,1e-06,0.0,0.000633059156825766,0.056275615468621254,0.02114069275557995,0.0006829267367720604,0.05563918873667717,0.024720562621951103,0.0007268019253388047,0.05529087968170643,0.02530938759446144,0.0007627136365044862,0.05524162016808987,0.025679467245936394
297,detached_warmup,0.2588829770684242,0.7821647524833679,2e-05,1e-06,0.0,0.000724675745004788,0.024837082717567682,0.03917729388922453,0.0007602472032885998,0.024549788795411587,0.03894677571952343,0.0007951896986924112,0.024387160316109657,0.03966907691210508,0.0008277703309431672,0.024342951364815235,0.039864957332611084
298,detached_warmup,0.344550758600235,0.5924301743507385,2e-05,1e-06,0.0,0.0007710747013334185,0.043404603376984596,0.03223182260990143,0.0007968712307047099,0.04313897341489792,0.04458220861852169,0.0008258113521151245,0.04292432405054569,0.04593757726252079,0.0008542304276488721,0.04275860637426376,0.04632464051246643
299,detached_warmup,0.29034945368766785,0.6107786893844604,2e-05,1e-06,0.0,0.000771280494518578,0.04150206409394741,0.023019221611320972,0.0008107307949103415,0.041332343593239784,0.03643629513680935,0.000847369956318289,0.0411774106323719,0.037451921962201595,0.000879860483109951,0.04103970341384411,0.025081255473196507
300,detached_warmup,0.1880405992269516,0.6934820413589478,2e-05,1e-06,0.0,0.0007505022804252803,0.019020510371774435,0.030519885942339897,0.0007810841198079288,0.018760589882731438,0.024422448594123125,0.0008129950729198754,0.01856098836287856,0.03110686969012022,0.000843935355078429,0.018431013450026512,0.024029767606407404
301,joint,0.2645924612879753,3.2131669521331787,2e-05,1e-06,0.0,0.0006533389969263226,0.036369385197758675,0.033569831401109695,0.0006819033296778798,0.03607791755348444,0.032234023325145245,0.0007102512754499912,0.03582378290593624,0.0334348576143384,0.0007357957074418664,0.03561017941683531,0.018691206350922585
302,joint,0.23890170454978943,3.7766616344451904,2e-05,1e-06,0.0,0.0005692154518328607,0.03783285617828369,0.017254045233130455,0.0006238438363652676,0.03736617974936962,0.01702816318720579,0.0006691143498755991,0.03696744330227375,0.03595235291868448,0.0007085463148541749,0.036648860201239586,0.01728108525276184
303,joint,0.14703015238046646,2.556936025619507,2e-05,1e-06,0.0,0.0005924542783759534,0.018601383548229933,0.019230488687753677,0.0006321057444438338,0.018177148886024952,0.016884010285139084,0.0006663109525106847,0.0178250833414495,0.01883539091795683,0.0006946712965145707,0.017580896615982056,0.017310211434960365
304,joint,0.19284624606370926,2.9375481605529785,2e-05,1e-06,0.0,0.0006326728325802833,0.02538764849305153,0.015974613837897778,0.0006869522330816835,0.024987859651446342,0.029968448914587498,0.0007339718868024647,0.024670463055372238,0.028228726238012314,0.0007750931545160711,0.02445928379893303,0.01634051278233528
305,joint,0.22121106833219528,1.2984601259231567,2e-05,1e-06,0.0,0.0006188240222400054,0.02232953952625394,0.03369964845478535,0.0006577437452506274,0.022114998195320368,0.03402784001082182,0.0006966785731492564,0.021988033317029476,0.028563707135617733,0.0007302965386770666,0.02192868199199438,0.03385508060455322
306,joint,0.26199665665626526,2.7582333087921143,2e-05,1e-06,0.0,0.0007232365314848721,0.03884138260036707,0.027957675512880087,0.0007501689251512289,0.03845812659710646,0.02532216953113675,0.000777011679019779,0.0380981732159853,0.026449960190802813,0.0008036675571929663,0.037776532117277384,0.026038543786853552
307,joint,0.17751026526093483,2.1984333992004395,2e-05,1e-06,0.0,0.0007093605818226933,0.0236006579361856,0.019529298413544893,0.0007485366950277239,0.02326904283836484,0.021705693565309048,0.0007814691052772105,0.02298264019191265,0.020033227279782295,0.0008109336486086249,0.02274542860686779,0.020593980327248573
308,joint,0.2066379189491272,1.4777883291244507,2e-05,1e-06,0.0,0.000726307975128293,0.025147938169538975,0.032447039149701595,0.0007511014118790627,0.024984841234982014,0.03144569508731365,0.0007779231818858534,0.024911854416131973,0.019960678182542324,0.0008011816535145044,0.024914057925343513,0.019769291393458843
309,joint,0.17780985683202744,1.9118400812149048,2e-05,1e-06,0.0,0.0006488348008133471,0.02083510672673583,0.02136055612936616,0.0006732485489919782,0.020519854500889778,0.0203947052359581,0.0006986924563534558,0.02024228824302554,0.026199511252343655,0.0007245301094371825,0.02000886620953679,0.025503662880510092
310,joint,0.18268118053674698,1.6407357454299927,2e-05,1e-06,0.0,0.0006973532144911587,0.024757942650467157,0.019779128953814507,0.0007230305054690689,0.02446738677099347,0.01827950868755579,0.0007478548213839531,0.024227280169725418,0.018736980855464935,0.0007702547009103,0.024055326357483864,0.025439134798943996
311,joint,0.2961746007204056,4.071394443511963,2e-05,1e-06,0.0,0.0007142585818655789,0.03931360878050327,0.03057310450822115,0.0007390427053906024,0.03889799676835537,0.03617606684565544,0.0007637805829290301,0.03851771540939808,0.03492352180182934,0.0007854115683585405,0.03816605545580387,0.03660404123365879
312,joint,0.3058878630399704,3.0089640617370605,2e-05,1e-06,0.0,0.0007557846838608384,0.033985049463808537,0.014923289883881807,0.0007765013142488897,0.033495787996798754,0.069737006444484,0.0008000396192073822,0.03304269537329674,0.014562143944203854,0.0008248381200246513,0.032641415018588305,0.07034332398325205
313,joint,0.12836044654250145,1.8266266584396362,2e-05,1e-06,0.0,0.0006301787216216326,0.016183669678866863,0.01500298734754324,0.000664090970531106,0.015721984207630157,0.01521790074184537,0.0006987066590227187,0.015322796534746885,0.015146367717534304,0.0007309899665415287,0.015011841896921396,0.018028931692242622
314,joint,0.35090455412864685,4.868845462799072,2e-05,1e-06,0.0,0.0007287051703315228,0.052672769874334335,0.040497458539903164,0.0007572579197585583,0.05214083008468151,0.028948768973350525,0.0007824247877579182,0.05160963535308838,0.04309754632413387,0.0008048507152125239,0.05110972374677658,0.02775459550321102
315,joint,0.2038770169019699,2.299600839614868,2e-05,1e-06,0.0,0.0007900191412772983,0.03452494600787759,0.016647234093397856,0.0008155230025295168,0.03391523286700249,0.016428891569375992,0.0008425911655649543,0.033326936420053244,0.01640878338366747,0.000869203737238422,0.032787101808935404,0.016520544420927763
316,joint,0.19596146047115326,4.90679931640625,2e-05,1e-06,0.0,0.000599964871071279,0.028899503406137228,0.022425025701522827,0.0006362028361763805,0.028212449979037046,0.018285609781742096,0.0006686783744953573,0.02755479561164975,0.018630577251315117,0.0006974362186156213,0.026979181449860334,0.022372026927769184
317,joint,0.4296334385871887,4.86063814163208,2e-05,1e-06,0.0,0.0008864202536642551,0.062412481755018234,0.051875511184334755,0.0009078358998522162,0.06192588061094284,0.03616276755928993,0.0009312106994912028,0.06142011657357216,0.03950016759335995,0.0009526973590254784,0.06093449145555496,0.05172385461628437
318,joint,0.15997282415628433,1.335901141166687,2e-05,1e-06,0.0,0.0007667710888199508,0.015910024754703045,0.022884340956807137,0.0008043742273002863,0.01565861701965332,0.024575181305408478,0.0008385840628761798,0.01559071196243167,0.02326091006398201,0.0008690327522344887,0.015698317904025316,0.02311595529317856
319,joint,0.3014615476131439,5.992228031158447,2e-05,1e-06,0.0,0.0006867534248158336,0.04919566214084625,0.02334640920162201,0.0007213785720523447,0.04846747871488333,0.027773084118962288,0.0007585488201584667,0.0479837516322732,0.02517580520361662,0.0007882735226303339,0.04770268127322197,0.028861726634204388
320,joint,0.14358534663915634,1.7917373180389404,2e-05,1e-06,0.0,0.0007373696425929666,0.015419180039316416,0.018880045507103205,0.0007727476477157325,0.015013509429991245,0.022362875752151012,0.0008045891590882093,0.014714875258505344,0.019353437703102827,0.0008338702609762549,0.014591960702091455,0.020100885070860386
321,joint,0.3319764882326126,3.362942695617676,2e-05,1e-06,0.0,0.0008131397771649063,0.037316578440368176,0.04577948898077011,0.0008295033767353743,0.03713554609566927,0.04466644860804081,0.0008510919869877398,0.03698917385190725,0.04506857320666313,0.0008734167204238474,0.036902171559631824,0.044751355424523354
322,joint,0.14815199375152588,2.1835503578186035,2e-05,1e-06,0.0,0.0006643136148341,0.018086710944771767,0.018827011808753014,0.0006963643827475607,0.017730307765305042,0.018316863104701042,0.0007277209660969675,0.017452656757086515,0.018806686624884605,0.0007556986529380083,0.01724487915635109,0.01884277630597353
323,joint,0.22252236306667328,1.9747810363769531,2e-05,1e-06,0.0,0.0006627413386013359,0.03322726860642433,0.026064297184348106,0.0007000716577749699,0.03249314334243536,0.02007884345948696,0.0007360607269220054,0.031810480169951916,0.02498891856521368,0.0007678520923946053,0.031233136542141438,0.019759549759328365
324,joint,0.1855512037873268,3.9939537048339844,2e-05,1e-06,0.0,0.000635557051282376,0.0297559667378664,0.016795444302260876,0.0006813504733145237,0.02908911556005478,0.016681923996657133,0.000724559387890622,0.028505660593509674,0.016882775351405144,0.0007597209478262812,0.02806601393967867,0.016973117366433144
325,joint,0.17724233865737915,1.560231328010559,2e-05,1e-06,0.0,0.000664660386973992,0.024279313161969185,0.019900133833289146,0.000718003255315125,0.023947478272020817,0.019106904044747353,0.000763006741181016,0.02380532119423151,0.018963255919516087,0.0008036222134251148,0.023817469365894794,0.02047316823154688
326,joint,0.20390290021896362,1.3553944826126099,2e-05,1e-06,0.0,0.0005635893030557781,0.023061999585479498,0.026949255727231503,0.0006123270140960813,0.022516234312206507,0.02841128222644329,0.0006549417739734054,0.02207606239244342,0.02868316788226366,0.0006939145096112043,0.02181809674948454,0.027862027753144503
327,joint,0.20836886763572693,1.6263480186462402,2e-05,1e-06,0.0,0.0007694418600294739,0.024302253499627113,0.030298748053610325,0.000794919760664925,0.023971575312316418,0.019818793050944805,0.0008212556131184101,0.023717896081507206,0.029538674280047417,0.0008456078940071166,0.023593990597873926,0.029895702376961708
328,joint,0.09910506382584572,2.444636106491089,2e-05,1e-06,0.0,0.0004571310128085315,0.012212482746690512,0.012768089538440108,0.0005068873870186508,0.011688035447150469,0.012166716624051332,0.0005545291933231056,0.011295160744339228,0.012948578223586082,0.0005942175048403442,0.01112250192090869,0.012790731387212873
329,joint,0.1291356310248375,1.562757134437561,2e-05,1e-06,0.0,0.0006309012824203819,0.015788952354341745,0.017741422168910503,0.0006707056891173124,0.015188595745712519,0.015093683265149593,0.0007101513911038637,0.014697884675115347,0.01551391463726759,0.0007468632829841226,0.014403603971004486,0.017948953434824944
330,joint,0.1183135062456131,1.2175732851028442,2e-05,1e-06,0.0,0.0006319995591184124,0.012683609034866095,0.016655115643516183,0.0006767530285287648,0.012258529663085938,0.017326850444078445,0.0007213939679786563,0.011953190434724092,0.016646738396957517,0.0007621149416081607,0.011743471957743168,0.016253748908638954
331,joint,0.24267510697245598,4.89069128036499,2e-05,1e-06,0.0,0.00048598328430671245,0.041636787354946136,0.01677664602175355,0.0005387298297137022,0.04084818670526147,0.02172459359280765,0.000588693335885182,0.04033316904678941,0.01736837299540639,0.0006315897626336664,0.04008145024999976,0.021660899044945836
332,joint,0.37852969765663147,6.173848628997803,2e-05,1e-06,0.0,0.0006539768364746124,0.0621211901307106,0.03670453280210495,0.0006868626805953681,0.061474861577153206,0.0284750210121274,0.0007205482397694141,0.06101060286164284,0.028589004650712013,0.0007484763627871871,0.060736099258065224,0.036608513444662094
333,joint,0.19807879626750946,1.430259108543396,2e-05,1e-06,0.0,0.0007678304391447455,0.025867599062621593,0.030855048447847366,0.0008027337898965925,0.02539475541561842,0.01689506135880947,0.0008377076592296362,0.025036797858774662,0.028893817216157913,0.0008709089306648821,0.0247836010530591,0.017072932794690132
334,joint,0.2696899175643921,4.839066982269287,2e-05,1e-06,0.0,0.0005708393873646855,0.04158346727490425,0.02893636655062437,0.000621601560851559,0.04073429852724075,0.018211341463029385,0.0006626356916967779,0.03997241333127022,0.02939088363200426,0.0006988167588133365,0.03945852071046829,0.028848732821643353
335,joint,0.28434133529663086,4.391210079193115,2e-05,1e-06,0.0,0.000621710205450654,0.04452721308916807,0.027143520303070545,0.0006728799198754132,0.043773057870566845,0.027968683280050755,0.0007161876419559121,0.04330914234742522,0.024886591359972954,0.0007515190809499472,0.043183285277336836,0.02678754087537527
336,joint,0.3456892669200897,3.12927508354187,2e-05,1e-06,0.0,0.0007685959571972489,0.05067838914692402,0.03463786095380783,0.000810240104328841,0.05055364966392517,0.0345704834908247,0.0008515081135556102,0.05049123615026474,0.03610130399465561,0.0008879048400558531,0.050476185977458954,0.034861912950873375
337,joint,0.28866497427225113,3.493797779083252,2e-05,1e-06,0.0,0.000767045421525836,0.044447071850299835,0.025121983140707016,0.0008106863824650645,0.04363428335636854,0.024215832352638245,0.0008529560873284936,0.04308184701949358,0.030592801980674267,0.0008879490487743169,0.04280934622511268,0.03144318237900734
338,joint,0.2735823020339012,2.169224262237549,2e-05,1e-06,0.0,0.0008267149969469756,0.029366846196353436,0.040874067693948746,0.0008587207994423807,0.02892546635121107,0.04134206846356392,0.0008924769063014537,0.028597508557140827,0.03665520716458559,0.0009233372402377427,0.028347480110824108,0.03597241919487715
339,joint,0.1963726058602333,1.1598294973373413,2e-05,1e-06,0.0,0.0008261688926722854,0.018802414182573557,0.032013085670769215,0.0008586965850554407,0.018466510344296694,0.03092948067933321,0.0008934441138990223,0.01828683353960514,0.02789523359388113,0.0009257050696760416,0.018247524742037058,0.028227506205439568
340,joint,0.1879023164510727,0.9197723269462585,2e-05,1e-06,0.0,0.0007713482191320509,0.024007062893360853,0.02887597121298313,0.0008010869496501982,0.02354458160698414,0.020650950260460377,0.000831871759146452,0.023206722922623158,0.020074453204870224,0.0008630319498479366,0.02300317818298936,0.021272050216794014
341,joint,0.19069359451532364,1.731053352355957,2e-05,1e-06,0.0,0.0006823627627454698,0.021376958582550287,0.023683134466409683,0.0007220369298011065,0.021099071949720383,0.023661717772483826,0.0007631387561559677,0.02096833987161517,0.030589807778596878,0.0007993957842700183,0.020960379391908646,0.025387248024344444
342,joint,0.5416337847709656,1.9530773162841797,2e-05,1e-06,0.0,0.0009256556513719261,0.04387754201889038,0.09203367121517658,0.0009529561502858996,0.04334142617881298,0.09053646959364414,0.0009813696087803692,0.042911628261208534,0.08995622768998146,0.001006642880383879,0.0426513385027647,0.09245884232223034
343,joint,0.22278210520744324,1.9277024269104004,2e-05,1e-06,0.0,0.0006657865305896848,0.03279303479939699,0.01965889986604452,0.0007067315746098757,0.031949153169989586,0.02011154405772686,0.0007449643453583121,0.03118014708161354,0.028080256655812263,0.0007791059324517846,0.030547000467777252,0.02556546777486801
344,joint,0.29534241557121277,2.5731070041656494,2e-05,1e-06,0.0,0.0008211430686060339,0.03081881906837225,0.04011394549161196,0.0008488187449984252,0.030534918420016766,0.041922745294868946,0.0008777266484685242,0.030381123535335064,0.039604916237294674,0.0009054834663402289,0.030324069783091545,0.0481887049973011
345,joint,0.18970589712262154,2.7473480701446533,2e-05,1e-06,0.0,0.0005696937441825867,0.0281501361168921,0.017667309381067753,0.0006196210742928088,0.027425783686339855,0.01799861527979374,0.0006595112790819257,0.02687397412955761,0.021301736123859882,0.0006967900553718209,0.026639603544026613,0.02110310923308134
346,joint,0.20541110262274742,2.874934434890747,2e-05,1e-06,0.0,0.000522598042152822,0.029434071853756905,0.02720894431695342,0.000564714428037405,0.0291077708825469,0.015765445539727807,0.0006100067694205791,0.02889941120520234,0.027931908145546913,0.0006527630030177534,0.028833888936787844,0.015879579354077578
347,joint,0.1261061728000641,2.7661569118499756,2e-05,1e-06,0.0,0.0005663686897605658,0.01441572979092598,0.017827043309807777,0.0006151692941784859,0.01377966906875372,0.014299945440143347,0.0006584489019587636,0.013399869669228792,0.018149184063076973,0.0006941986503079534,0.013501075096428394,0.01819947175681591
348,joint,0.15058986842632294,1.9517167806625366,2e-05,1e-06,0.0,0.0006652060546912253,0.01966118160635233,0.018955121748149395,0.0007074643508531153,0.019022724591195583,0.017947976477444172,0.0007497065234929323,0.018547015264630318,0.018465518951416016,0.0007878993346821517,0.01823989860713482,0.01684015616774559
349,joint,0.1479039341211319,1.8754589557647705,2e-05,1e-06,0.0,0.0006086206121835858,0.02036993158981204,0.017783083021640778,0.0006626413087360561,0.01992835057899356,0.016856603790074587,0.0007160102541092783,0.019609334878623486,0.015654797898605466,0.000762200157623738,0.019386661471799016,0.01556570385582745
350,joint,0.2689164727926254,1.9280670881271362,2e-05,1e-06,0.0,0.0008605547773186117,0.034588174894452095,0.07501659542322159,0.0008910522446967661,0.03413836006075144,0.01740501169115305,0.0009244843968190253,0.033794105052948,0.018178868107497692,0.0009548100642859936,0.033601985312998295,0.018562463577836752
351,joint,0.11000099033117294,1.7943288087844849,2e-05,1e-06,0.0,0.0004893291625194252,0.012213956099003553,0.014296747976914048,0.0005437222716864198,0.011721476912498474,0.013832348631694913,0.0005978791741654277,0.011475071078166366,0.016060616355389357,0.0006449930078815669,0.011439798632636666,0.016685047186911106
352,joint,0.2820748835802078,2.4384658336639404,2e-05,1e-06,0.0,0.0008003225666470826,0.03789807064458728,0.030388797633349895,0.0008292384736705571,0.037353396881371737,0.034890661016106606,0.0008602503221482038,0.0369108933955431,0.03547732159495354,0.0008893854974303395,0.03657380538061261,0.029202746227383614
353,joint,0.15698588639497757,1.312693476676941,2e-05,1e-06,0.0,0.0005482502601807937,0.017938318196684122,0.01738778967410326,0.0005925770819885656,0.017373222392052412,0.02156002726405859,0.0006415985117200762,0.01693806005641818,0.02336083259433508,0.0006852474180050194,0.016660918248817325,0.02329904865473509
354,joint,0.31139566004276276,2.0885446071624756,2e-05,1e-06,0.0,0.0009290292509831488,0.043481508269906044,0.03401132160797715,0.0009514786070212722,0.043066419661045074,0.034216676838696,0.00097969951457344,0.042733510956168175,0.03373476816341281,0.0010065974202007055,0.042500998824834824,0.033783648163080215
355,joint,0.31952905654907227,0.7531968951225281,2e-05,1e-06,0.0,0.0008694792923051864,0.03390175476670265,0.04826970584690571,0.0008896198414731771,0.03366339951753616,0.048511896282434464,0.0009145942749455571,0.03351517207920551,0.05055086500942707,0.0009374000364914536,0.03341776691377163,0.0340874083340168
356,joint,0.142504520714283,1.4409199953079224,2e-05,1e-06,0.0,0.0006642627413384616,0.01643876265734434,0.022339025512337685,0.0007122294045984745,0.015907316002994776,0.01785442791879177,0.000760288123274222,0.015535160899162292,0.018151888623833656,0.0008010865421965718,0.015420250128954649,0.01791982166469097
357,joint,0.2681146115064621,1.2315112352371216,2e-05,1e-06,0.0,0.0008354743476957083,0.033557772636413574,0.036142874509096146,0.0008536282693967223,0.033207569271326065,0.04011134058237076,0.0008766203245613724,0.03294198215007782,0.017814994789659977,0.0009001270518638194,0.032757535576820374,0.038114696741104126
358,joint,0.24734307080507278,2.183145046234131,2e-05,1e-06,0.0,0.0007700742571614683,0.024850325658917427,0.037629189901053905,0.0008057489467319101,0.02426563249900937,0.03687455132603645,0.0008415151387453079,0.02383916499093175,0.03597326762974262,0.0008726273663341999,0.023594961501657963,0.03702600672841072
359,joint,0.19277166575193405,2.340853691101074,2e-05,1e-06,0.0,0.0007456054445356131,0.026641152799129486,0.021631180308759212,0.0007891323766671121,0.026254222728312016,0.02037020865827799,0.0008280999027192593,0.025906306691467762,0.020073759369552135,0.0008647003560326993,0.025631454773247242,0.023035847581923008
360,joint,0.3268655389547348,1.824285626411438,2e-05,1e-06,0.0,0.0008618107822258025,0.0343547435477376,0.019135239999741316,0.0008972648938652128,0.03381257504224777,0.01934688910841942,0.0009346661972813308,0.033392530865967274,0.07541085314005613,0.0009689765574876219,0.033113992772996426,0.07463599648326635
361,joint,0.12432054057717323,2.0422744750976562,2e-05,1e-06,0.0,0.0006350243638735265,0.015520484652370214,0.017787311226129532,0.0006783300486858934,0.014916686806827784,0.01510324189439416,0.0007223477296065539,0.014480320736765862,0.01482260413467884,0.0007637451635673642,0.014248136896640062,0.014642306137830019
362,joint,0.31563086062669754,4.523972034454346,2e-05,1e-06,0.0,0.0006397736724466085,0.05605713278055191,0.020933963358402252,0.000687122461386025,0.055399708449840546,0.020511248148977757,0.0007293304952327162,0.05504296533763409,0.024851352907717228,0.0007614965434186161,0.055021217092871666,0.024995538406074047
363,joint,0.27001623064279556,2.791912078857422,2e-05,1e-06,0.0,0.0006318214000202715,0.044053072575479746,0.02113696187734604,0.000682453450281173,0.04302152153104544,0.027593590319156647,0.0007271308568306267,0.04227462597191334,0.026682513765990734,0.0007612187182530761,0.04199223639443517,0.02045908011496067
364,joint,0.14255309849977493,1.95207679271698,2e-05,1e-06,0.0,0.000671149609843269,0.017645833548158407,0.018086258322000504,0.0007068506383802742,0.016969223506748676,0.018192674033343792,0.0007404468487948179,0.01639634696766734,0.01826402824372053,0.0007733642123639584,0.016018379479646683,0.01808854565024376
365,joint,0.23618436977267265,4.838675498962402,2e-05,1e-06,0.0,0.0004915524186799303,0.04056281829252839,0.021291174227371812,0.0005540403944905847,0.03954715887084603,0.01692459871992469,0.0006107277004048228,0.03885967005044222,0.016982619185000658,0.0006580817280337214,0.03852270101197064,0.021179217379540205
366,joint,0.14504751935601234,2.722482919692993,2e-05,1e-06,0.0,0.0005036554939579219,0.024087392259389162,0.012467802967876196,0.000556419967324473,0.023600193671882153,0.011772489175200462,0.0006091687537264079,0.023304018657654524,0.012265661265701056,0.0006569135584868491,0.023167445557191968,0.012056353269144893
367,joint,0.1960674226284027,3.9639430046081543,2e-05,1e-06,0.0,0.0006405253952834755,0.029301180504262447,0.01681852526962757,0.0006934255361557007,0.028367147780954838,0.023308190517127514,0.0007380601891782135,0.027624913956969976,0.02313885185867548,0.0007780478917993605,0.02715579653158784,0.01750274747610092
368,joint,0.2560417279601097,1.3838921785354614,2e-05,1e-06,0.0,0.0007914655725471675,0.030068536289036274,0.03593416139483452,0.0008208723156712949,0.029610001482069492,0.023185402154922485,0.0008550369529984891,0.029324942268431187,0.03665659576654434,0.0008866330899763852,0.029176625423133373,0.03873145580291748
369,joint,0.25373654067516327,1.8112324476242065,2e-05,1e-06,0.0,0.0009510510135442019,0.023299504071474075,0.03520526923239231,0.0009762040572240949,0.023219922557473183,0.043104857206344604,0.0010060062631964684,0.023314883932471275,0.04317024536430836,0.0010308569762855768,0.02352968230843544,0.034928061068058014
370,joint,0.15002349764108658,2.563753604888916,2e-05,1e-06,0.0,0.0008128716144710779,0.016463073901832104,0.02074716053903103,0.0008598366403020918,0.015750881750136614,0.021062500774860382,0.0009060051525011659,0.015255349222570658,0.021228784695267677,0.0009464125614613295,0.014996667392551899,0.020993956364691257
371,joint,0.1933196857571602,2.775296926498413,2e-05,1e-06,0.0,0.0007114949112292379,0.027777984738349915,0.019008603878319263,0.000753557775169611,0.02754814736545086,0.02142489980906248,0.0007933275774121284,0.02749088779091835,0.01873542182147503,0.0008311850833706558,0.027552892453968525,0.020691287703812122
372,joint,0.16161930561065674,1.4127717018127441,2e-05,1e-06,0.0,0.000596551617491059,0.020853986963629723,0.013128375634551048,0.0006405731837730855,0.02016486879438162,0.022052543703466654,0.0006874555838294327,0.019675232470035553,0.02067407825961709,0.000732563785277307,0.019407415529713035,0.023005661787465215
373,joint,0.25460105389356613,1.6759933233261108,2e-05,1e-06,0.0,0.0007977234781719744,0.03364237817004323,0.016667380928993225,0.0008369029383175075,0.0326989502646029,0.017495339270681143,0.00087758045992814,0.03194471728056669,0.017573230899870396,0.0009135619038715959,0.031520961318165064,0.06963232904672623
374,joint,0.3254762664437294,2.954111337661743,2e-05,1e-06,0.0,0.0007489054696634412,0.051879385486245155,0.029718831181526184,0.000800718495156616,0.05095800757408142,0.030332550406455994,0.0008465994906146079,0.05021427944302559,0.03028448112308979,0.0008837127825245261,0.049714332446455956,0.029094461351633072
375,joint,0.1481606513261795,1.2246904373168945,2e-05,1e-06,0.0,0.0008186601626221091,0.014861355070024729,0.02116505056619644,0.0008576242835260928,0.014269957784563303,0.022974220104515553,0.0008951139461714774,0.013858036138117313,0.021724010817706585,0.0009315432980656624,0.013740834314376116,0.022064239718019962
376,joint,0.2129315584897995,1.4620832204818726,2e-05,1e-06,0.0,0.0008609091746620834,0.01968034729361534,0.03416421636939049,0.0008942361455410719,0.019392126239836216,0.034038336016237736,0.0009289252921007574,0.019391296431422234,0.03412924334406853,0.0009614513255655766,0.019570848904550076,0.028919624164700508
377,joint,0.36732709407806396,1.7172093391418457,2e-05,1e-06,0.0,0.0008321027853526175,0.034330631606280804,0.07212025206536055,0.000871684867888689,0.03331493679434061,0.07241748552769423,0.0009130399557761848,0.032472060061991215,0.07221223134547472,0.0009502535394858569,0.031880893744528294,0.015011523850262165
378,joint,0.14839120209217072,1.1410636901855469,2e-05,1e-06,0.0,0.0007430950063280761,0.014990792609751225,0.021634980104863644,0.000782177725341171,0.014418171253055334,0.021850647404789925,0.0008197625284083188,0.014089333359152079,0.021750624291598797,0.000856761063914746,0.01406854297965765,0.022386308759450912
379,joint,0.21786236763000488,1.7009978294372559,2e-05,1e-06,0.0,0.0008007603464648128,0.0250192042440176,0.030377527698874474,0.0008296712476294488,0.02430175244808197,0.02968793362379074,0.0008628880314063281,0.023748510982841253,0.029067530296742916,0.0008974027005024254,0.023511630482971668,0.028757551684975624
380,joint,0.19724012911319733,0.8744856119155884,2e-05,1e-06,0.0,0.0008336515456903726,0.01849920256063342,0.030505717732012272,0.0008634182158857584,0.017973276786506176,0.03227311372756958,0.0008959012338891625,0.017616272438317537,0.03074150811880827,0.0009289219160564244,0.017545965034514666,0.028563182801008224
381,joint,0.14481954276561737,1.7768958806991577,2e-05,1e-06,0.0,0.000738415023079142,0.01644172891974449,0.021988462656736374,0.0007859826437197626,0.01576060801744461,0.018769405782222748,0.0008315806626342237,0.015313513576984406,0.019275893922895193,0.0008751555869821459,0.015089603140950203,0.01894919667392969
382,joint,0.23234473913908005,2.0370562076568604,2e-05,1e-06,0.0,0.0007622744597028941,0.02777732629328966,0.02643077727407217,0.0008127189357765019,0.02737564966082573,0.04090764746069908,0.0008575021638534963,0.027170414105057716,0.02622406743466854,0.0008979063713923097,0.027157469652593136,0.02597098797559738
383,joint,0.09732456132769585,1.8368855714797974,2e-05,1e-06,0.0,0.0004968678258592263,0.011835418175905943,0.012053746497258544,0.0005562192527577281,0.010785713326185942,0.013476421823725104,0.0006136233860161155,0.009968907106667757,0.01349081750959158,0.0006654314929619431,0.009557493031024933,0.013823899906128645
384,joint,0.2526256814599037,1.575478196144104,2e-05,1e-06,0.0,0.0006685687694698572,0.032394015695899725,0.031531757675111294,0.0007049198029562831,0.03166914265602827,0.03072990570217371,0.0007419514295179397,0.031072190962731838,0.031016847118735313,0.0007768970681354403,0.030726992525160313,0.030592492315918207
385,joint,0.19545100629329681,2.7421650886535645,2e-05,1e-06,0.0,0.0007872481946833432,0.027471517212688923,0.021327894181013107,0.0008246358192991465,0.027024222537875175,0.01930342335253954,0.0008619034197181463,0.02672271290794015,0.02195030264556408,0.0008971076458692551,0.02661225665360689,0.021667788736522198
386,joint,0.3617212772369385,2.306661605834961,2e-05,1e-06,0.0,0.0008364936511497945,0.03261184971779585,0.07214115280658007,0.0008712899871170521,0.03175671864300966,0.017488641664385796,0.0009075896232388914,0.031074377242475748,0.0712767606601119,0.0009421638678759336,0.030631400644779205,0.07118284795433283
387,joint,0.1293620616197586,3.6253502368927,2e-05,1e-06,0.0,0.0006719013617839664,0.01579870656132698,0.017131398431956768,0.0007218782266136259,0.014648905489593744,0.017040816601365805,0.0007704622112214565,0.013713042251765728,0.017661159858107567,0.0008124205924104899,0.013158322311937809,0.01723304484039545
