batch_id,split,pair_index,sample_ids,objective,parameter_group,parameter_numel,active_parameter_numel,active_parameter_tensors,gradient_l2,gradient_rms,gradient_l1,gradient_abs_max,gradient_nonzero_fraction
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,edge_paper,output,33,33,2,0.286061279937999,0.04979687707129356,1.4028212630655617,0.09775100648403168,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_checkpoint,bottleneck,28708864,28708864,13,0.12149017668174374,2.2674261952714054e-05,453.1904657561817,0.0003014090470969677,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_checkpoint,decoder,10970880,10970880,56,0.14958242927989776,4.5160615223352726e-05,243.54074755979042,0.0031884086783975363,0.9992532959981333
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_checkpoint,encoder,10796800,10796800,52,0.1764624988909157,5.370378514812801e-05,382.2322529334369,0.0022210152819752693,0.9992412566686426
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_checkpoint,input_fusion,262496,262496,3,0.025886614374463914,5.052588267343236e-05,9.178402253572413,0.0019097555195912719,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_checkpoint,output,33,33,2,4.211512234174797,0.7331301777538927,20.045074303634465,1.4755337238311768,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_paper,bottleneck,28708864,28708864,13,0.12183410327749082,2.2738450531062267e-05,454.42917298098894,0.0003022582095582038,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_paper,decoder,10970880,10970880,56,0.14990166299781071,4.525699546781319e-05,244.0451010583655,0.003187361406162381,0.9992532959981333
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_paper,encoder,10796800,10796800,52,0.17688630570605254,5.383276456464693e-05,383.20417461207285,0.002224778523668647,0.9992412566686426
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_paper,input_fusion,262496,262496,3,0.02593684472882676,5.062392303338325e-05,9.195432923846251,0.0019187035504728556,1.0
train_01,train,1,ai_001_001_cam_00_frame.0028|ai_001_001_cam_00_frame.0043,combined_paper,output,33,33,2,4.27632471684464,0.7444125828137282,20.37389289867133,1.4993093013763428,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,global,bottleneck,28708864,28708864,13,0.07247954837314774,1.3527186402339947e-05,266.2529480606185,0.0001858608884504065,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,global,decoder,10970880,10970880,56,0.07401118660872014,2.2344808389265455e-05,117.7848428691958,0.0018834732472896576,0.9992532959981333
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,global,encoder,10796800,10796800,52,0.09706457903085117,2.9540187464922463e-05,218.97489337609844,0.0008664040942676365,0.9992412566686426
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,global,input_fusion,262496,262496,3,0.014000914102064074,2.7327194395089518e-05,4.695232292634593,0.0005185714107938111,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,global,output,33,33,2,1.8383161587733967,0.3200097678247554,8.887987145688385,0.6299852728843689,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,local,bottleneck,28708864,28708864,13,0.05719854544066806,1.0675223611151563e-05,213.6411978554517,0.00014782100333832204,0.9999999303351048
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,local,decoder,10970880,10970880,56,0.061865954295935846,1.8678026362015733e-05,99.24510765063681,0.0018122741021215916,0.9992532959981333
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,local,encoder,10796800,10796800,52,0.06609582089046177,2.011529807522885e-05,156.82268334462626,0.0004101261147297919,0.9992412566686426
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,local,input_fusion,262496,262496,3,0.010442908890050454,2.0382626391982936e-05,3.411743085855491,0.0004203288699500263,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,local,output,33,33,2,2.043164533504189,0.35566929272422604,9.811336424201727,0.6935346126556396,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,edge_paper,bottleneck,28708864,28708864,13,0.002496133526392157,4.6586470603818455e-07,9.122535396916373,7.834920324967243e-06,0.9999999651675524
